t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
90.02,0.3485,1.0209,0.1139,OLHOS ABERTOS,0.0,0,0.61,0,-6.4,-3.2,0,3,2.0,0
90.118,0.35,1.0251,0.1127,OLHOS ABERTOS,0.0,0,0.6083,0,-6.4,-3.3,0,3,2.0,0
90.227,0.35,1.0253,0.112,OLHOS ABERTOS,0.0,0,0.6067,0,-6.5,-3.2,0,3,2.0,0
90.323,0.3506,1.027,0.111,OLHOS ABERTOS,0.0,0,0.6057,0,-6.5,-3.2,0,3,2.0,0
90.42,0.351,1.0281,0.1094,OLHOS ABERTOS,0.0,0,0.6033,0,-6.4,-3.2,0,3,2.0,0
90.515,0.3525,1.0324,0.1068,OLHOS ABERTOS,0.0,0,0.6017,0,-6.4,-3.2,0,3,2.0,0
90.628,0.3518,1.0305,0.107,OLHOS ABERTOS,0.0,0,0.6,0,-6.4,-3.2,0,3,2.0,0
90.724,0.3524,1.0322,0.1064,OLHOS ABERTOS,0.0,0,0.599,0,-6.6,-3.4,0,3,2.0,0
90.82,0.3529,1.0337,0.1066,OLHOS ABERTOS,0.0,0,0.5967,0,-6.5,-3.3,0,3,2.0,0
90.916,0.3527,1.0332,0.1067,OLHOS ABERTOS,0.0,0,0.595,0,-6.6,-3.3,0,3,2.0,0
91.028,0.3516,1.0299,0.1086,OLHOS ABERTOS,0.0,0,0.5933,0,-6.5,-3.3,0,3,2.0,0
91.124,0.3528,1.0333,0.1071,OLHOS ABERTOS,0.0,0,0.5923,0,-6.6,-3.1,0,3,2.0,0
91.225,0.3522,1.0315,0.1057,OLHOS ABERTOS,0.0,0,0.59,0,-6.6,-3.2,0,3,2.0,0
91.328,0.3543,1.0378,0.1052,OLHOS ABERTOS,0.0,0,0.589,0,-6.5,-3.2,0,3,2.0,0
91.428,0.3539,1.0365,0.1069,OLHOS ABERTOS,0.0,0,0.5867,0,-6.6,-3.3,0,3,2.0,0
91.524,0.3542,1.0375,0.1062,OLHOS ABERTOS,0.0,0,0.5857,0,-6.6,-3.0,0,3,2.0,0
91.619,0.3529,1.0336,0.1086,OLHOS ABERTOS,0.0,0,0.584,0,-6.5,-3.1,0,3,2.0,0
91.716,0.3551,1.0402,0.1064,OLHOS ABERTOS,0.0,0,0.5817,0,-6.6,-3.3,0,3,2.0,0
91.827,0.3529,1.0338,0.1075,OLHOS ABERTOS,0.0,0,0.58,0,-6.6,-3.3,0,3,2.0,0
91.923,0.3531,1.0342,0.1059,OLHOS ABERTOS,0.0,0,0.579,0,-6.7,-3.3,0,3,2.0,0
92.02,0.3529,1.0336,0.1095,OLHOS ABERTOS,0.0,0,0.5767,0,-6.7,-3.1,0,3,2.0,0
92.116,0.3531,1.0344,0.1094,OLHOS ABERTOS,0.0,0,0.575,0,-6.8,-3.1,0,3,2.0,0
92.233,0.3536,1.0359,0.1095,OLHOS ABERTOS,0.0,0,0.5733,0,-6.9,-2.8,0,3,2.0,0
92.324,0.3524,1.0323,0.1105,OLHOS ABERTOS,0.0,0,0.5717,0,-6.8,-3.0,0,3,2.0,0
92.419,0.3528,1.0335,0.1106,OLHOS ABERTOS,0.0,0,0.5707,0,-6.8,-3.2,0,3,2.0,0
92.517,0.3504,1.0265,0.1103,OLHOS ABERTOS,0.0,0,0.5683,0,-6.8,-3.2,0,3,2.0,0
92.627,0.3525,1.0325,0.1096,OLHOS ABERTOS,0.0,0,0.5667,0,-6.8,-3.2,0,3,2.0,0
92.723,0.3517,1.0302,0.1109,OLHOS ABERTOS,0.0,0,0.5657,0,-6.8,-3.2,0,3,2.0,0
92.82,0.3531,1.0342,0.1088,OLHOS ABERTOS,0.0,0,0.5633,0,-6.7,-3.3,0,3,2.0,0
92.915,0.354,1.0368,0.1039,OLHOS ABERTOS,0.0,0,0.5624,0,-6.6,-3.2,0,3,2.0,0
93.028,0.3539,1.0367,0.1051,OLHOS ABERTOS,0.0,0,0.56,0,-6.6,-3.2,0,3,2.0,0
93.124,0.3549,1.0396,0.1053,OLHOS ABERTOS,0.0,0,0.5583,0,-6.7,-3.2,0,3,2.0,0
93.219,0.357,1.0457,0.1048,OLHOS ABERTOS,0.0,0,0.5574,0,-6.8,-3.3,0,3,2.0,0
93.315,0.3561,1.0432,0.1058,OLHOS ABERTOS,0.0,0,0.5557,0,-6.8,-3.5,0,3,2.0,0
93.427,0.3592,1.0522,0.1003,OLHOS ABERTOS,0.0,0,0.5533,0,-6.6,-3.3,0,3,2.0,0
93.523,0.3594,1.0527,0.1004,OLHOS ABERTOS,0.0,0,0.5524,0,-6.7,-3.2,0,3,2.0,0
93.619,0.3579,1.0483,0.0988,OLHOS ABERTOS,0.0,0,0.5507,0,-6.7,-3.1,0,3,2.0,0
93.715,0.3421,1.0021,0.1157,OLHOS ABERTOS,0.0,0,0.5491,0,-6.9,-3.7,0,3,2.0,0
93.831,0.1501,0.4395,0.5943,OLHOS FECHADOS,5.19,0,0.5483,0,-6.5,-3.8,0,3,2.0,0
93.923,0.1153,0.3376,0.6248,OLHOS FECHADOS,9.36,0,0.5491,0,-6.3,-4.0,0,3,2.0,0
94.019,0.1395,0.4088,0.5487,OLHOS FECHADOS,13.66,0,0.5491,0,-6.0,-4.3,0,3,2.0,0
94.115,0.2152,0.6304,0.2989,SEMICERRADO,15.4,0,0.5491,0,-6.2,-4.6,0,3,2.0,0
94.228,0.3094,0.9063,0.1523,OLHOS ABERTOS,12.59,0,0.5467,0,-6.5,-4.1,0,3,3.0,0
94.325,0.3378,0.9895,0.1281,OLHOS ABERTOS,10.15,0,0.5458,0,-6.6,-3.7,0,3,3.0,0
94.42,0.3452,1.0111,0.1153,OLHOS ABERTOS,7.78,0,0.5433,0,-6.6,-3.6,0,3,3.0,0
94.515,0.3504,1.0263,0.1115,OLHOS ABERTOS,5.41,0,0.5424,0,-6.6,-3.6,0,3,3.0,0
94.628,0.3534,1.0353,0.1151,OLHOS ABERTOS,2.59,0,0.54,0,-6.6,-3.2,0,3,3.0,0
94.725,0.3529,1.0337,0.1163,OLHOS ABERTOS,0.17,0,0.5383,0,-6.6,-3.4,0,3,3.0,0
94.819,0.3532,1.0346,0.1144,OLHOS ABERTOS,0.0,0,0.5374,0,-6.6,-3.3,0,3,3.0,0
94.916,0.352,1.031,0.1146,OLHOS ABERTOS,0.0,0,0.535,0,-6.5,-3.1,0,3,3.0,0
95.028,0.3403,0.9969,0.1232,OLHOS ABERTOS,0.0,0,0.5333,0,-6.7,-3.8,0,3,3.0,0
95.124,0.3391,0.9931,0.1227,OLHOS ABERTOS,0.0,0,0.5317,0,-6.4,-3.6,0,3,3.0,0
95.22,0.3402,0.9965,0.1217,OLHOS ABERTOS,0.0,0,0.5308,0,-6.4,-3.5,0,3,3.0,0
95.315,0.2705,0.7923,0.1997,OLHOS ABERTOS,0.0,0,0.5291,0,-6.3,-4.2,0,3,3.0,0
95.428,0.246,0.7206,0.27,SEMICERRADO,2.03,0,0.5283,0,-6.3,-4.2,0,3,3.0,0
95.524,0.2328,0.682,0.2873,SEMICERRADO,3.75,0,0.5283,0,-6.4,-4.5,0,3,3.0,0
95.619,0.2369,0.6938,0.2756,SEMICERRADO,5.47,0,0.5291,0,-6.4,-4.5,0,3,3.0,0
95.715,0.2351,0.6886,0.2705,SEMICERRADO,7.19,0,0.5291,0,-6.6,-4.6,0,3,3.0,0
95.827,0.2416,0.7077,0.2591,SEMICERRADO,9.22,0,0.5283,0,-6.5,-4.4,0,3,3.0,0
95.924,0.2531,0.7414,0.2291,SEMICERRADO,10.95,0,0.5291,0,-6.6,-4.3,0,3,3.0,0
96.02,0.3001,0.8791,0.1611,OLHOS ABERTOS,8.54,0,0.5275,0,-6.6,-4.1,0,3,3.0,0
96.116,0.3161,0.9259,0.1479,OLHOS ABERTOS,6.15,0,0.525,0,-6.6,-3.8,0,3,3.0,0
96.228,0.3182,0.9321,0.1451,OLHOS ABERTOS,3.34,0,0.5233,0,-6.5,-3.9,0,3,3.0,0
96.324,0.3212,0.9409,0.1436,OLHOS ABERTOS,0.94,0,0.5217,0,-6.5,-3.9,0,3,3.0,0
96.42,0.3234,0.9473,0.1377,OLHOS ABERTOS,0.0,0,0.5208,0,-6.6,-3.9,0,3,3.0,0
96.516,0.3255,0.9533,0.1367,OLHOS ABERTOS,0.0,0,0.5191,0,-6.6,-3.9,0,3,3.0,0
96.627,0.3281,0.9612,0.1316,OLHOS ABERTOS,0.0,0,0.5167,0,-6.7,-3.8,0,3,3.0,0
96.724,0.3294,0.965,0.1308,OLHOS ABERTOS,0.0,0,0.515,0,-6.6,-3.6,0,3,3.0,0
96.82,0.3291,0.9639,0.1303,OLHOS ABERTOS,0.0,0,0.5133,0,-6.4,-3.7,0,3,3.0,0
96.916,0.3303,0.9676,0.13,OLHOS ABERTOS,0.0,0,0.5117,0,-6.5,-3.6,0,3,3.0,0
97.028,0.3314,0.9708,0.1289,OLHOS ABERTOS,0.0,0,0.51,0,-6.4,-3.6,0,3,3.0,0
97.124,0.3313,0.9706,0.129,OLHOS ABERTOS,0.0,0,0.5083,0,-6.3,-3.7,0,3,3.0,0
97.221,0.3318,0.9719,0.1276,OLHOS ABERTOS,0.0,0,0.5067,0,-6.3,-3.7,0,3,3.0,0
97.315,0.332,0.9723,0.1284,OLHOS ABERTOS,0.0,0,0.505,0,-6.3,-3.7,0,3,3.0,0
97.43,0.3325,0.974,0.1299,OLHOS ABERTOS,0.0,0,0.5033,0,-6.3,-3.6,0,3,3.0,0
97.526,0.3315,0.9709,0.1284,OLHOS ABERTOS,0.0,0,0.5017,0,-6.3,-3.7,0,3,3.0,0
97.621,0.3337,0.9775,0.1274,OLHOS ABERTOS,0.0,0,0.5,0,-6.4,-3.7,0,3,3.0,0
97.716,0.3342,0.979,0.1292,OLHOS ABERTOS,0.0,0,0.4992,0,-6.4,-3.7,0,3,3.0,0
97.828,0.3338,0.9777,0.1282,OLHOS ABERTOS,0.0,0,0.4967,0,-6.5,-3.8,0,3,3.0,0
97.924,0.334,0.9782,0.127,OLHOS ABERTOS,0.0,0,0.4958,0,-6.6,-3.9,0,3,3.0,0
98.02,0.3339,0.9779,0.1265,OLHOS ABERTOS,0.0,0,0.4933,0,-6.5,-3.9,0,3,3.0,0
98.115,0.3408,0.9982,0.1232,OLHOS ABERTOS,0.0,0,0.4925,0,-6.6,-3.7,0,3,3.0,0
98.228,0.3422,1.0023,0.1174,OLHOS ABERTOS,0.0,0,0.49,0,-6.6,-3.6,0,3,3.0,0
98.324,0.3483,1.0202,0.1116,OLHOS ABERTOS,0.0,0,0.4883,0,-6.6,-3.4,0,3,3.0,0
98.421,0.3505,1.0266,0.1055,OLHOS ABERTOS,0.0,0,0.4867,0,-6.7,-3.4,0,3,3.0,0
98.516,0.3536,1.0358,0.104,OLHOS ABERTOS,0.0,0,0.485,0,-6.8,-3.3,0,3,3.0,0
98.628,0.3556,1.0417,0.0992,OLHOS ABERTOS,0.0,0,0.4833,0,-6.8,-3.2,0,3,3.0,0
98.725,0.355,1.0399,0.1017,OLHOS ABERTOS,0.0,0,0.4817,0,-6.8,-3.2,0,3,3.0,0
98.82,0.3573,1.0466,0.0985,OLHOS ABERTOS,0.0,0,0.48,0,-6.7,-3.0,0,3,3.0,0
98.915,0.3535,1.0355,0.1033,OLHOS ABERTOS,0.0,0,0.4783,0,-6.5,-3.2,0,3,3.0,0
99.028,0.3564,1.0439,0.1033,OLHOS ABERTOS,0.0,0,0.4767,0,-6.8,-3.2,0,3,3.0,0
99.124,0.3578,1.048,0.1017,OLHOS ABERTOS,0.0,0,0.475,0,-6.8,-3.1,0,3,3.0,0
99.22,0.3585,1.0501,0.0978,OLHOS ABERTOS,0.0,0,0.4742,0,-6.8,-3.2,0,3,3.0,0
99.316,0.3579,1.0483,0.1001,OLHOS ABERTOS,0.0,0,0.4717,0,-6.8,-3.1,0,3,3.0,0
99.428,0.3588,1.0511,0.097,OLHOS ABERTOS,0.0,0,0.47,0,-6.9,-3.2,0,3,3.0,0
99.524,0.3594,1.0528,0.0968,OLHOS ABERTOS,0.0,0,0.4692,0,-6.9,-3.2,0,3,3.0,0
99.62,0.362,1.0603,0.0964,OLHOS ABERTOS,0.0,0,0.4676,0,-6.8,-3.2,0,3,3.0,0
99.716,0.3511,1.0284,0.1131,OLHOS ABERTOS,0.0,0,0.4659,0,-6.4,-3.4,0,3,3.0,0
99.827,0.3458,1.0129,0.1182,OLHOS ABERTOS,0.0,0,0.4633,0,-6.4,-3.5,0,3,3.0,0
99.924,0.1539,0.4509,0.5798,OLHOS FECHADOS,4.33,0,0.4633,0,-6.0,-3.6,0,3,3.0,0
100.02,0.1541,0.4514,0.5175,OLHOS FECHADOS,8.69,0,0.4633,0,-6.1,-3.6,0,3,3.0,0
100.116,0.1772,0.5189,0.4482,OLHOS FECHADOS,12.99,0,0.4642,0,-6.1,-3.7,0,3,3.0,0
100.227,0.1873,0.5485,0.3901,OLHOS FECHADOS,17.99,0,0.4633,0,-6.4,-3.8,0,3,3.0,0
100.324,0.2116,0.6197,0.3374,SEMICERRADO,19.73,0,0.4642,0,-6.4,-3.7,0,3,3.0,0
100.419,0.2161,0.6331,0.3187,SEMICERRADO,21.45,0,0.4642,0,-6.3,-4.0,0,3,3.0,0
100.516,0.2313,0.6775,0.2889,SEMICERRADO,23.19,0,0.4642,0,-6.4,-4.0,0,3,3.0,0
100.628,0.3032,0.8883,0.1554,OLHOS ABERTOS,20.39,0,0.4617,0,-6.5,-4.2,0,3,3.0,0
100.725,0.3331,0.9758,0.1435,OLHOS ABERTOS,17.98,0,0.4609,0,-6.9,-2.8,0,3,3.0,0
100.83,0.3406,0.9976,0.1223,OLHOS ABERTOS,15.33,0,0.4583,0,-6.8,-3.0,0,3,3.0,0
100.916,0.3403,0.9967,0.1196,OLHOS ABERTOS,13.19,0,0.4576,0,-6.8,-3.2,0,3,3.0,0
101.028,0.344,1.0077,0.1183,OLHOS ABERTOS,10.39,0,0.455,0,-6.7,-3.2,0,3,3.0,0
101.127,0.3451,1.0107,0.1203,OLHOS ABERTOS,7.91,0,0.4533,0,-6.7,-3.2,0,3,3.0,0
101.219,0.345,1.0105,0.1191,OLHOS ABERTOS,5.62,0,0.4526,0,-6.8,-3.5,0,3,3.0,0
101.315,0.3535,1.0354,0.1111,OLHOS ABERTOS,3.22,0,0.4509,0,-6.7,-3.4,0,3,3.0,0
101.427,0.3532,1.0347,0.1092,OLHOS ABERTOS,0.41,0,0.4483,0,-6.7,-3.5,0,3,3.0,0
101.524,0.3536,1.0358,0.1037,OLHOS ABERTOS,0.0,0,0.4467,0,-6.8,-3.2,0,3,3.0,0
101.62,0.3541,1.0372,0.1048,OLHOS ABERTOS,0.0,0,0.445,0,-6.9,-3.1,0,3,3.0,0
101.716,0.3555,1.0412,0.1061,OLHOS ABERTOS,0.0,0,0.4443,0,-7.0,-3.1,0,3,3.0,0
101.827,0.3559,1.0423,0.1059,OLHOS ABERTOS,0.0,0,0.4417,0,-6.8,-3.0,0,3,3.0,0
101.924,0.3565,1.0441,0.1052,OLHOS ABERTOS,0.0,0,0.44,0,-6.8,-3.1,0,3,3.0,0
102.02,0.3537,1.0359,0.1122,OLHOS ABERTOS,0.0,0,0.4383,0,-6.9,-3.5,0,3,3.0,0
102.116,0.1911,0.5598,0.438,SEMICERRADO,1.72,0,0.4393,0,-7.3,-3.8,0,3,3.0,0
102.228,0.2242,0.6568,0.3382,SEMICERRADO,3.73,0,0.4383,0,-7.3,-4.5,0,3,3.0,0
102.324,0.3184,0.9326,0.1497,OLHOS ABERTOS,1.31,0,0.4367,0,-7.1,-3.8,0,3,4.0,0
102.421,0.348,1.0194,0.1226,OLHOS ABERTOS,0.0,0,0.4359,0,-6.6,-3.1,0,3,4.0,0
102.515,0.3412,0.9994,0.11,OLHOS ABERTOS,0.0,0,0.4343,0,-6.5,-3.4,0,3,4.0,0
102.627,0.3429,1.0045,0.1146,OLHOS ABERTOS,0.0,0,0.4317,0,-6.9,-3.7,0,3,4.0,0
102.726,0.3369,0.9869,0.1301,OLHOS ABERTOS,0.0,0,0.4309,0,-6.8,-4.3,0,3,4.0,0
102.825,0.3475,1.0179,0.1229,OLHOS ABERTOS,0.0,0,0.4283,0,-6.4,-4.1,0,3,4.0,0
102.927,0.3435,1.0063,0.1327,OLHOS ABERTOS,0.0,0,0.4276,0,-6.1,-3.7,0,3,4.0,0
103.03,0.3435,1.0061,0.1472,OLHOS ABERTOS,0.0,0,0.425,0,-5.8,-4.1,0,3,4.0,0
103.123,0.3368,0.9865,0.1451,OLHOS ABERTOS,0.0,0,0.4243,0,-6.0,-3.6,0,3,4.0,0
103.22,0.3344,0.9794,0.1439,OLHOS ABERTOS,0.0,0,0.4226,0,-5.7,-3.4,0,3,4.0,0
103.316,0.326,0.9548,0.145,OLHOS ABERTOS,0.0,0,0.42,0,-5.3,-3.7,0,3,4.0,0
103.428,0.3179,0.9313,0.1537,OLHOS ABERTOS,0.0,0,0.4183,0,-5.8,-4.7,0,3,4.0,0
103.523,0.3014,0.8828,0.151,OLHOS ABERTOS,0.0,0,0.4176,0,-5.7,-4.7,0,3,4.0,0
103.619,0.2723,0.7975,0.1883,OLHOS ABERTOS,0.0,0,0.4167,0,-5.3,-5.4,0,3,4.0,0
103.716,0.2777,0.8134,0.1851,OLHOS ABERTOS,0.0,0,0.416,0,-5.6,-5.1,0,3,4.0,0
103.828,0.2815,0.8244,0.1809,OLHOS ABERTOS,0.0,0,0.4167,0,-5.7,-4.9,0,3,4.0,0
103.923,0.2879,0.8432,0.1753,OLHOS ABERTOS,0.0,0,0.416,0,-5.8,-4.8,0,3,4.0,0
104.02,0.2877,0.8427,0.1806,OLHOS ABERTOS,0.0,0,0.416,0,-5.6,-4.6,0,3,4.0,0
104.116,0.2884,0.8447,0.181,OLHOS ABERTOS,0.0,0,0.416,0,-5.7,-4.6,0,3,4.0,0
104.228,0.284,0.8318,0.1879,OLHOS ABERTOS,0.0,0,0.4167,0,-5.5,-4.7,0,3,4.0,0
104.324,0.2835,0.8305,0.1856,OLHOS ABERTOS,0.0,0,0.416,0,-5.3,-4.6,0,3,4.0,0
104.42,0.2909,0.8519,0.17,OLHOS ABERTOS,0.0,0,0.416,0,-5.2,-3.7,0,3,4.0,0
104.515,0.3263,0.9559,0.1262,OLHOS ABERTOS,0.0,0,0.416,0,-5.1,-3.2,0,3,4.0,0
104.627,0.3286,0.9625,0.1271,OLHOS ABERTOS,0.0,0,0.4167,0,-5.2,-3.2,0,3,4.0,0
104.723,0.3317,0.9717,0.1282,OLHOS ABERTOS,0.0,0,0.416,0,-5.2,-3.1,0,3,4.0,0
104.821,0.335,0.9814,0.1248,OLHOS ABERTOS,0.0,0,0.416,0,-5.2,-3.1,0,3,4.0,0
104.916,0.3428,1.0041,0.1145,OLHOS ABERTOS,0.0,0,0.416,0,-5.5,-3.0,0,3,4.0,0
105.028,0.3472,1.017,0.11,OLHOS ABERTOS,0.0,0,0.4167,0,-5.5,-2.8,0,3,4.0,0
105.124,0.3516,1.0298,0.1104,OLHOS ABERTOS,0.0,0,0.4167,0,-5.5,-2.8,0,3,4.0,0
105.22,0.3508,1.0274,0.1101,OLHOS ABERTOS,0.0,0,0.4167,0,-5.5,-2.8,0,3,4.0,0
105.317,0.3425,1.0031,0.1099,OLHOS ABERTOS,0.0,0,0.4167,0,-5.3,-3.0,0,3,4.0,0
105.428,0.3033,0.8885,0.1412,OLHOS ABERTOS,0.0,0,0.415,0,-5.4,-4.4,0,3,4.0,0
105.524,0.3058,0.8958,0.1358,OLHOS ABERTOS,0.0,0,0.4143,0,-5.1,-4.3,0,3,4.0,0
105.619,0.3079,0.902,0.1307,OLHOS ABERTOS,0.0,0,0.4126,0,-5.3,-4.2,0,3,4.0,0
105.715,0.3073,0.9001,0.1321,OLHOS ABERTOS,0.0,0,0.411,0,-5.2,-4.2,0,3,4.0,0
105.828,0.3084,0.9034,0.1363,OLHOS ABERTOS,0.0,0,0.4117,0,-5.6,-4.1,0,3,3.0,0
105.924,0.2015,0.5902,0.386,SEMICERRADO,1.74,0,0.4126,0,-6.3,-4.2,0,3,3.0,0
106.018,0.1633,0.4785,0.4671,OLHOS FECHADOS,5.98,0,0.4143,0,-6.1,-4.5,0,3,3.0,0
106.116,0.1556,0.4558,0.4971,OLHOS FECHADOS,10.35,0,0.416,0,-6.1,-4.4,0,3,3.0,0
106.227,0.1545,0.4524,0.493,OLHOS FECHADOS,15.38,0,0.4183,0,-6.1,-4.5,0,3,3.0,0
106.323,0.2266,0.6636,0.2801,SEMICERRADO,17.1,0,0.4193,0,-6.0,-4.7,0,3,3.0,0
106.42,0.2789,0.8169,0.2016,OLHOS ABERTOS,14.66,0,0.4193,0,-5.7,-3.9,0,3,3.0,0
106.516,0.1841,0.5393,0.4894,OLHOS FECHADOS,18.98,0,0.421,0,-5.7,-3.8,0,3,3.0,0
106.629,0.152,0.4452,0.5207,OLHOS FECHADOS,24.05,0,0.4233,0,-5.6,-4.1,0,3,3.0,0
106.724,0.1461,0.4279,0.5228,OLHOS FECHADOS,28.32,0,0.4243,0,-5.8,-4.2,0,3,3.0,0
106.819,0.1466,0.4295,0.5295,OLHOS FECHADOS,32.63,1,0.426,0,-5.8,-4.2,0,3,3.0,0
106.916,0.1404,0.4111,0.5363,OLHOS FECHADOS,36.98,1,0.4276,0,-5.7,-4.3,0,3,3.0,0
107.028,0.141,0.413,0.534,OLHOS FECHADOS,42.01,1,0.43,0,-5.7,-4.4,0,3,3.0,0
107.124,0.1392,0.4076,0.5475,OLHOS FECHADOS,46.36,1,0.4309,0,-5.6,-4.4,0,3,3.0,0
107.221,0.1393,0.4079,0.5501,OLHOS FECHADOS,50.69,1,0.4326,0,-5.6,-4.3,0,3,3.0,0
107.316,0.1413,0.4138,0.5429,OLHOS FECHADOS,54.97,1,0.435,0,-5.6,-4.2,0,3,3.0,0
107.434,0.1415,0.4143,0.5449,OLHOS FECHADOS,60.28,2,0.4367,0,-5.6,-4.3,0,3,3.0,0
107.524,0.1391,0.4073,0.5533,OLHOS FECHADOS,64.34,2,0.4376,0,-5.7,-4.5,0,3,3.0,0
107.622,0.138,0.4043,0.5582,OLHOS FECHADOS,68.75,2,0.4393,0,-5.7,-4.3,0,3,3.0,0
107.716,0.1378,0.4038,0.5579,OLHOS FECHADOS,72.99,2,0.4409,0,-5.8,-4.3,0,3,3.0,0
107.829,0.1393,0.408,0.5473,OLHOS FECHADOS,78.06,2,0.4433,0,-6.0,-4.5,0,3,3.0,0
107.924,0.1384,0.4055,0.5512,OLHOS FECHADOS,82.36,2,0.4443,0,-5.8,-4.4,0,3,3.0,0
108.024,0.138,0.4042,0.5468,OLHOS FECHADOS,86.86,3,0.4467,0,-5.9,-4.4,0,3,3.0,0
108.117,0.1373,0.4023,0.5466,OLHOS FECHADOS,91.04,3,0.4476,0,-5.8,-4.3,0,3,3.0,0
108.232,0.1387,0.4064,0.5394,OLHOS FECHADOS,96.18,3,0.45,0,-5.8,-4.0,0,3,3.0,0
108.324,0.1417,0.4152,0.5428,OLHOS FECHADOS,100.0,3,0.4517,0,-5.8,-4.4,0,3,3.0,0
108.42,0.144,0.4218,0.5405,OLHOS FECHADOS,100.0,3,0.4533,0,-5.6,-3.6,0,3,3.0,0
108.521,0.1409,0.4129,0.5398,OLHOS FECHADOS,100.0,3,0.455,0,-5.6,-4.3,0,4,3.0,0
108.629,0.1382,0.4047,0.5477,OLHOS FECHADOS,100.0,3,0.4567,0,-5.7,-4.1,0,4,3.0,0
108.732,0.1373,0.4022,0.5551,OLHOS FECHADOS,100.0,3,0.4576,0,-5.7,-4.2,0,4,3.0,0
108.82,0.139,0.4073,0.5529,OLHOS FECHADOS,100.0,3,0.4592,0,-5.7,-4.1,0,4,3.0,0
108.927,0.1382,0.4048,0.5575,OLHOS FECHADOS,100.0,3,0.4617,0,-5.7,-4.2,0,4,3.0,0
109.03,0.1398,0.4095,0.5525,OLHOS FECHADOS,100.0,3,0.4633,0,-5.8,-4.1,0,4,3.0,0
109.124,0.1355,0.3969,0.5702,OLHOS FECHADOS,100.0,3,0.4642,0,-5.8,-3.8,0,4,3.0,0
109.219,0.1304,0.382,0.5611,OLHOS FECHADOS,100.0,3,0.4659,0,-5.5,-3.9,0,4,3.0,0
109.323,0.1279,0.3747,0.5665,OLHOS FECHADOS,100.0,3,0.4683,0,-5.5,-3.6,0,4,3.0,0
109.436,0.1266,0.3707,0.5621,OLHOS FECHADOS,100.0,3,0.47,0,-5.5,-3.6,0,4,3.0,0
109.53,0.1293,0.3788,0.5586,OLHOS FECHADOS,100.0,3,0.4717,0,-5.4,-3.5,0,4,3.0,0
109.619,0.1175,0.3442,0.587,OLHOS FECHADOS,100.0,3,0.4725,0,-5.2,-3.6,0,4,3.0,0
109.716,0.1209,0.3542,0.5829,OLHOS FECHADOS,100.0,3,0.4742,0,-5.1,-3.4,0,4,3.0,0
109.83,0.118,0.3456,0.583,OLHOS FECHADOS,100.0,3,0.4767,0,-5.2,-3.6,0,4,3.0,0
109.931,0.1152,0.3374,0.5991,OLHOS FECHADOS,100.0,3,0.4783,0,-5.3,-3.2,0,4,3.0,0
110.02,0.1134,0.332,0.5883,OLHOS FECHADOS,100.0,3,0.48,0,-5.3,-3.7,0,4,3.0,0
110.118,0.1304,0.382,0.5713,OLHOS FECHADOS,100.0,3,0.4817,0,-5.5,-3.4,0,4,3.0,0
110.227,0.1217,0.3566,0.5709,OLHOS FECHADOS,100.0,3,0.4833,0,-5.6,-3.8,0,4,3.0,0
110.324,0.1365,0.3998,0.5635,OLHOS FECHADOS,100.0,3,0.485,0,-5.7,-3.8,0,4,3.0,0
110.419,0.1374,0.4026,0.5729,OLHOS FECHADOS,100.0,3,0.4859,0,-6.0,-4.1,0,4,3.0,0
110.516,0.1385,0.4058,0.5767,OLHOS FECHADOS,100.0,3,0.4883,0,-5.9,-4.0,0,4,3.0,0
110.628,0.1335,0.3909,0.5755,OLHOS FECHADOS,100.0,3,0.49,0,-5.7,-3.9,0,4,3.0,0
110.728,0.1337,0.3915,0.5754,OLHOS FECHADOS,100.0,3,0.4917,0,-5.7,-3.9,0,4,3.0,0
110.819,0.1309,0.3834,0.5776,OLHOS FECHADOS,100.0,3,0.4925,0,-5.7,-3.8,0,4,3.0,0
110.922,0.1298,0.3803,0.5726,OLHOS FECHADOS,100.0,3,0.4917,0,-5.6,-3.6,0,4,3.0,0
111.032,0.1317,0.3856,0.5696,OLHOS FECHADOS,100.0,3,0.4917,0,-5.6,-3.7,0,4,3.0,0
111.123,0.1321,0.3869,0.5681,OLHOS FECHADOS,100.0,3,0.4925,0,-5.6,-3.7,0,4,3.0,0
111.219,0.136,0.3982,0.5623,OLHOS FECHADOS,100.0,3,0.4925,0,-5.6,-3.7,0,4,3.0,0
111.327,0.1354,0.3967,0.5674,OLHOS FECHADOS,100.0,3,0.4917,0,-5.6,-3.8,0,4,3.0,0
111.429,0.141,0.4131,0.5623,OLHOS FECHADOS,100.0,3,0.4917,0,-5.6,-3.9,0,4,3.0,0
111.524,0.1423,0.4169,0.5602,OLHOS FECHADOS,100.0,3,0.4925,0,-5.6,-4.2,0,4,3.0,0
111.619,0.1444,0.4229,0.554,OLHOS FECHADOS,100.0,3,0.4925,0,-5.7,-4.2,0,4,3.0,0
111.715,0.1452,0.4253,0.5472,OLHOS FECHADOS,100.0,3,0.4925,0,-5.7,-4.2,0,4,3.0,0
111.827,0.1438,0.4212,0.5518,OLHOS FECHADOS,100.0,3,0.4917,0,-5.7,-4.2,0,4,3.0,0
111.924,0.1399,0.4097,0.5525,OLHOS FECHADOS,100.0,3,0.4925,0,-5.7,-4.2,0,4,3.0,0
