t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
25.227,0.0599,0.1834,0.6749,OLHOS FECHADOS,54.22,1,0.1486,0,-3.3,-2.9,0,0,7.0,0
25.325,0.0596,0.1826,0.6745,OLHOS FECHADOS,58.66,1,0.1525,0,-3.2,-2.7,0,0,7.0,0
25.417,0.0609,0.1866,0.6722,OLHOS FECHADOS,62.79,2,0.1562,0,-3.2,-2.6,0,0,7.0,0
25.526,0.0603,0.1848,0.6764,OLHOS FECHADOS,67.69,2,0.16,0,-3.5,-2.8,0,0,7.0,0
25.623,0.0625,0.1916,0.6722,OLHOS FECHADOS,72.07,2,0.1637,0,-3.3,-2.5,0,0,7.0,0
25.719,0.0616,0.1887,0.6727,OLHOS FECHADOS,76.41,2,0.1674,0,-3.3,-2.5,0,0,7.0,0
25.815,0.0622,0.1905,0.671,OLHOS FECHADOS,80.69,2,0.1711,0,-3.2,-2.3,0,0,7.0,0
25.926,0.0557,0.1707,0.6753,OLHOS FECHADOS,85.69,3,0.1747,0,-3.3,-2.7,0,0,7.0,0
26.025,0.06,0.1838,0.6669,OLHOS FECHADOS,90.14,3,0.1783,0,-3.4,-2.7,0,0,7.0,0
26.118,0.0596,0.1827,0.6745,OLHOS FECHADOS,94.36,3,0.1818,0,-3.2,-2.7,0,1,7.0,0
26.216,0.0618,0.1892,0.6664,OLHOS FECHADOS,98.74,3,0.1853,0,-3.3,-2.7,0,1,7.0,0
26.327,0.0612,0.1873,0.6708,OLHOS FECHADOS,100.0,3,0.1888,0,-3.2,-2.6,0,1,7.0,0
26.423,0.0612,0.1876,0.6716,OLHOS FECHADOS,100.0,3,0.1923,0,-3.2,-2.6,0,1,7.0,0
26.519,0.0592,0.1812,0.6711,OLHOS FECHADOS,100.0,3,0.1957,0,-3.2,-2.7,0,1,7.0,0
26.614,0.0603,0.1848,0.6689,OLHOS FECHADOS,100.0,3,0.1992,0,-3.2,-2.5,0,1,7.0,0
26.726,0.0604,0.185,0.6659,OLHOS FECHADOS,100.0,3,0.2025,0,-3.2,-2.5,0,1,7.0,0
26.823,0.063,0.1929,0.6664,OLHOS FECHADOS,100.0,3,0.2059,0,-3.3,-2.6,0,1,7.0,0
26.925,0.0602,0.1843,0.6713,OLHOS FECHADOS,100.0,3,0.2092,0,-3.3,-2.7,0,1,7.0,0
27.027,0.0612,0.1876,0.6741,OLHOS FECHADOS,100.0,3,0.2125,0,-3.2,-2.7,0,1,7.0,0
27.14,0.0607,0.186,0.6729,OLHOS FECHADOS,100.0,3,0.2158,0,-3.3,-2.7,0,1,7.0,0
27.229,0.0623,0.1909,0.681,OLHOS FECHADOS,100.0,3,0.219,0,-3.5,-3.1,0,1,7.0,0
27.318,0.062,0.1898,0.6736,OLHOS FECHADOS,100.0,3,0.2222,0,-3.4,-2.8,0,1,7.0,0
27.422,0.0607,0.186,0.6787,OLHOS FECHADOS,100.0,3,0.2254,0,-3.5,-2.8,0,1,7.0,0
27.526,0.0633,0.1938,0.675,OLHOS FECHADOS,100.0,3,0.2286,0,-3.5,-2.8,0,1,7.0,0
27.637,0.0639,0.1957,0.6705,OLHOS FECHADOS,100.0,3,0.2317,0,-3.5,-2.7,0,1,7.0,0
27.73,0.0612,0.1875,0.6698,OLHOS FECHADOS,100.0,3,0.2348,0,-3.4,-2.5,0,1,7.0,0
27.816,0.0599,0.1836,0.6772,OLHOS FECHADOS,100.0,3,0.2379,0,-3.6,-2.8,0,1,7.0,0
27.925,0.0647,0.1982,0.6667,OLHOS FECHADOS,100.0,3,0.241,0,-3.7,-3.5,0,1,7.0,0
28.021,0.0651,0.1993,0.6727,OLHOS FECHADOS,100.0,3,0.244,0,-3.7,-3.7,0,1,7.0,0
28.118,0.0634,0.1941,0.6803,OLHOS FECHADOS,100.0,3,0.247,0,-3.7,-3.9,0,1,7.0,0
28.214,0.0638,0.1955,0.6781,OLHOS FECHADOS,100.0,3,0.25,0,-4.0,-3.9,0,1,7.0,0
28.326,0.0619,0.1895,0.6878,OLHOS FECHADOS,100.0,3,0.253,0,-4.2,-4.1,0,1,7.0,0
28.43,0.0658,0.2016,0.6876,OLHOS FECHADOS,100.0,3,0.2559,0,-4.1,-4.2,0,1,7.0,0
28.517,0.0609,0.1866,0.689,OLHOS FECHADOS,100.0,3,0.2588,0,-3.9,-3.8,0,1,7.0,0
28.615,0.0619,0.1897,0.6964,OLHOS FECHADOS,100.0,3,0.2617,0,-3.9,-3.9,0,1,7.0,0
28.726,0.0632,0.1936,0.696,OLHOS FECHADOS,100.0,3,0.2646,0,-4.0,-3.9,0,1,7.0,0
28.82,0.0516,0.1579,0.6985,OLHOS FECHADOS,100.0,3,0.2674,0,-3.6,-3.6,0,1,7.0,0
28.925,0.0625,0.1913,0.6758,OLHOS FECHADOS,100.0,3,0.2703,0,-3.6,-3.5,0,1,7.0,0
29.014,0.0672,0.2059,0.6687,OLHOS FECHADOS,100.0,3,0.2731,0,-3.7,-3.6,0,1,7.0,0
29.126,0.0561,0.1719,0.6971,OLHOS FECHADOS,100.0,3,0.2759,0,-3.8,-3.8,0,1,7.0,0
29.223,0.0658,0.2016,0.6699,OLHOS FECHADOS,100.0,3,0.2786,0,-3.9,-3.6,0,1,7.0,0
29.316,0.0701,0.2146,0.6631,OLHOS FECHADOS,100.0,3,0.2814,0,-3.8,-3.8,0,1,7.0,0
29.413,0.0712,0.2181,0.6549,OLHOS FECHADOS,100.0,3,0.2841,0,-3.9,-3.7,0,1,7.0,0
29.526,0.0707,0.2164,0.6567,OLHOS FECHADOS,100.0,3,0.2868,0,-4.0,-3.8,0,1,7.0,0
29.621,0.0709,0.2172,0.6561,OLHOS FECHADOS,100.0,3,0.2895,0,-3.9,-3.7,0,1,7.0,0
29.717,0.0661,0.2024,0.6614,OLHOS FECHADOS,100.0,3,0.2921,0,-4.1,-3.8,0,1,7.0,0
29.813,0.0688,0.2109,0.6627,OLHOS FECHADOS,100.0,3,0.2948,0,-4.1,-3.7,0,1,7.0,0
29.925,0.0687,0.2104,0.6665,OLHOS FECHADOS,100.0,3,0.2974,0,-4.3,-4.0,0,1,7.0,0
30.022,0.0684,0.2096,0.6682,OLHOS FECHADOS,100.0,3,0.3,0,-4.2,-4.0,0,1,7.0,0
30.117,0.07,0.2144,0.6666,OLHOS FECHADOS,100.0,3,0.3026,0,-4.3,-3.9,0,1,7.0,0
30.214,0.0677,0.2074,0.6754,OLHOS FECHADOS,100.0,3,0.3051,0,-4.2,-4.1,0,1,7.0,0
30.326,0.0683,0.2091,0.6719,OLHOS FECHADOS,100.0,3,0.3077,0,-4.2,-3.9,0,1,7.0,0
30.422,0.0649,0.1989,0.6805,OLHOS FECHADOS,100.0,3,0.3102,0,-4.3,-4.2,0,1,7.0,0
30.516,0.0662,0.2027,0.6805,OLHOS FECHADOS,100.0,3,0.3127,0,-4.3,-4.1,0,1,7.0,0
30.618,0.0664,0.2034,0.683,OLHOS FECHADOS,100.0,3,0.3152,0,-4.3,-4.3,0,1,7.0,0
30.725,0.0664,0.2034,0.6834,OLHOS FECHADOS,100.0,3,0.3177,0,-4.2,-4.2,0,1,7.0,0
30.821,0.0686,0.2102,0.6748,OLHOS FECHADOS,100.0,3,0.3201,0,-4.0,-4.2,0,1,7.0,0
30.918,0.0721,0.2208,0.6672,OLHOS FECHADOS,100.0,3,0.3226,0,-4.0,-4.1,0,1,7.0,0
31.013,0.0667,0.2043,0.673,OLHOS FECHADOS,100.0,3,0.325,0,-3.9,-3.8,0,1,7.0,0
31.125,0.0677,0.2073,0.6705,OLHOS FECHADOS,100.0,3,0.3274,0,-3.7,-3.6,0,1,7.0,0
31.221,0.0684,0.2096,0.666,OLHOS FECHADOS,100.0,3,0.3298,0,-3.9,-3.6,0,1,7.0,0
31.317,0.0692,0.212,0.6718,OLHOS FECHADOS,100.0,3,0.3322,0,-3.9,-3.6,0,1,7.0,0
31.412,0.0691,0.2117,0.6708,OLHOS FECHADOS,100.0,3,0.3345,0,-4.1,-3.7,0,1,7.0,0
31.526,0.0697,0.2135,0.6758,OLHOS FECHADOS,100.0,3,0.3368,0,-3.9,-3.6,0,1,7.0,0
31.622,0.0695,0.2129,0.6783,OLHOS FECHADOS,100.0,3,0.3392,0,-4.0,-3.7,0,1,7.0,0
31.717,0.069,0.2114,0.6745,OLHOS FECHADOS,100.0,3,0.3415,0,-4.0,-3.5,0,1,7.0,0
31.814,0.0696,0.2133,0.669,OLHOS FECHADOS,100.0,3,0.3438,0,-3.9,-3.4,0,1,7.0,0
31.926,0.0704,0.2156,0.6666,OLHOS FECHADOS,100.0,3,0.346,0,-4.1,-3.8,0,1,7.0,0
32.021,0.0786,0.2407,0.669,OLHOS FECHADOS,100.0,3,0.3483,0,-4.1,-3.7,0,1,7.0,0
32.118,0.0761,0.233,0.6676,OLHOS FECHADOS,100.0,3,0.3505,0,-4.2,-3.8,0,1,7.0,0
32.212,0.0762,0.2334,0.6689,OLHOS FECHADOS,100.0,3,0.3527,0,-4.2,-3.8,0,1,7.0,0
32.325,0.0759,0.2323,0.6662,OLHOS FECHADOS,100.0,3,0.3549,0,-4.2,-3.7,0,1,7.0,0
32.421,0.0753,0.2306,0.671,OLHOS FECHADOS,100.0,3,0.3571,0,-4.2,-4.0,0,1,7.0,0
32.517,0.0761,0.2332,0.6673,OLHOS FECHADOS,100.0,3,0.3593,0,-4.1,-3.9,0,1,7.0,0
32.614,0.0786,0.2407,0.6649,OLHOS FECHADOS,100.0,3,0.3615,0,-4.3,-4.2,0,1,7.0,0
32.725,0.0805,0.2465,0.6652,OLHOS FECHADOS,100.0,3,0.3636,0,-4.3,-4.3,0,1,7.0,0
32.821,0.0805,0.2467,0.6615,OLHOS FECHADOS,100.0,3,0.3658,0,-4.2,-4.2,0,1,7.0,0
32.917,0.0767,0.2349,0.6621,OLHOS FECHADOS,100.0,3,0.3679,0,-4.2,-4.1,0,1,7.0,0
33.013,0.0771,0.2362,0.6573,OLHOS FECHADOS,100.0,3,0.37,0,-4.2,-3.7,0,1,7.0,0
33.125,0.0767,0.2349,0.6573,OLHOS FECHADOS,100.0,3,0.3721,0,-4.2,-3.7,0,1,7.0,0
33.22,0.0782,0.2396,0.6548,OLHOS FECHADOS,100.0,3,0.3742,0,-4.3,-3.7,0,1,7.0,0
33.316,0.083,0.2542,0.6481,OLHOS FECHADOS,100.0,3,0.3762,0,-4.4,-3.7,0,1,7.0,0
33.413,0.0862,0.264,0.6428,OLHOS FECHADOS,100.0,3,0.3783,0,-4.4,-3.7,0,1,7.0,0
33.525,0.0761,0.2332,0.6567,OLHOS FECHADOS,100.0,3,0.3803,0,-4.4,-3.7,0,1,7.0,0
33.621,0.0789,0.2416,0.653,OLHOS FECHADOS,100.0,3,0.3824,0,-4.3,-3.9,0,1,7.0,0
33.716,0.0789,0.2418,0.656,OLHOS FECHADOS,100.0,3,0.3844,0,-4.3,-4.0,0,1,7.0,0
33.813,0.0791,0.2423,0.6561,OLHOS FECHADOS,100.0,3,0.3864,0,-4.3,-3.9,0,1,7.0,0
33.925,0.0802,0.2457,0.6568,OLHOS FECHADOS,100.0,3,0.3883,0,-4.2,-4.0,0,1,7.0,0
34.021,0.0777,0.2381,0.6658,OLHOS FECHADOS,100.0,3,0.3903,0,-4.3,-4.4,0,1,7.0,0
34.117,0.085,0.2602,0.6664,OLHOS FECHADOS,100.0,3,0.3923,0,-4.8,-4.3,0,1,7.0,0
34.214,0.0848,0.2597,0.6623,OLHOS FECHADOS,100.0,3,0.3942,0,-4.7,-4.5,0,1,7.0,0
34.325,0.0879,0.2693,0.6493,OLHOS FECHADOS,100.0,3,0.3962,0,-4.4,-3.9,0,1,7.0,0
34.421,0.086,0.2633,0.6482,OLHOS FECHADOS,100.0,3,0.3981,0,-4.4,-4.0,0,1,7.0,0
34.516,0.0877,0.2685,0.6443,OLHOS FECHADOS,100.0,3,0.4,0,-4.3,-4.0,0,1,7.0,0
34.613,0.088,0.2694,0.6481,OLHOS FECHADOS,100.0,3,0.4019,0,-4.4,-4.3,0,1,7.0,0
34.725,0.0862,0.264,0.6483,OLHOS FECHADOS,100.0,3,0.4038,0,-4.4,-4.4,0,1,7.0,0
34.821,0.09,0.2758,0.6498,OLHOS FECHADOS,100.0,3,0.4057,0,-4.6,-4.5,0,1,7.0,0
34.916,0.0841,0.2577,0.6594,OLHOS FECHADOS,100.0,3,0.4075,0,-4.7,-4.6,0,1,7.0,0
35.014,0.0826,0.2529,0.6622,OLHOS FECHADOS,100.0,3,0.4094,0,-4.7,-4.6,0,1,7.0,0
35.125,0.0831,0.2546,0.6542,OLHOS FECHADOS,100.0,3,0.4112,0,-4.7,-4.7,0,1,7.0,0
35.22,0.0844,0.2585,0.6626,OLHOS FECHADOS,100.0,3,0.413,0,-4.8,-4.6,0,1,7.0,0
35.317,0.0835,0.2556,0.6416,OLHOS FECHADOS,100.0,3,0.4149,0,-5.0,-4.8,0,1,7.0,0
35.413,0.099,0.3034,0.6091,OLHOS FECHADOS,100.0,3,0.4167,0,-5.1,-4.7,0,1,7.0,0
35.525,0.095,0.2911,0.6272,OLHOS FECHADOS,100.0,3,0.4185,0,-5.2,-4.9,0,1,7.0,0
35.621,0.0899,0.2754,0.6209,OLHOS FECHADOS,100.0,3,0.4202,0,-5.4,-5.4,0,1,7.0,0
35.716,0.0971,0.2973,0.6126,OLHOS FECHADOS,100.0,3,0.422,0,-5.5,-5.5,0,1,7.0,0
35.82,0.098,0.3002,0.616,OLHOS FECHADOS,100.0,3,0.4238,0,-5.5,-5.5,0,1,7.0,0
35.928,0.0962,0.2947,0.6252,OLHOS FECHADOS,100.0,3,0.4255,0,-5.4,-5.6,0,1,7.0,0
36.023,0.0934,0.2861,0.6266,OLHOS FECHADOS,100.0,3,0.4273,0,-5.4,-5.5,0,1,7.0,0
36.118,0.0939,0.2875,0.6252,OLHOS FECHADOS,100.0,3,0.429,0,-5.4,-5.3,0,1,7.0,0
36.218,0.0971,0.2973,0.6226,OLHOS FECHADOS,100.0,3,0.4307,0,-5.5,-5.2,0,1,7.0,0
36.325,0.0922,0.2825,0.636,OLHOS FECHADOS,100.0,3,0.4324,0,-5.3,-4.9,0,1,7.0,0
36.431,0.0912,0.2793,0.641,OLHOS FECHADOS,100.0,3,0.4341,0,-5.4,-4.9,0,1,7.0,0
36.517,0.0895,0.2742,0.6404,OLHOS FECHADOS,100.0,3,0.4358,0,-5.3,-4.9,0,1,7.0,0
36.614,0.0845,0.2589,0.6478,OLHOS FECHADOS,100.0,3,0.4375,0,-5.3,-5.0,0,1,7.0,0
36.725,0.0831,0.2545,0.6525,OLHOS FECHADOS,100.0,3,0.4392,0,-5.1,-5.2,0,1,7.0,0
36.821,0.0842,0.2578,0.6528,OLHOS FECHADOS,100.0,3,0.4408,0,-5.2,-5.1,0,1,7.0,0
36.918,0.0905,0.2773,0.6497,OLHOS FECHADOS,100.0,3,0.4425,0,-5.2,-4.8,0,1,7.0,0
37.012,0.0917,0.281,0.6471,OLHOS FECHADOS,100.0,3,0.4441,0,-5.2,-4.9,0,1,7.0,0
37.125,0.0954,0.2921,0.6406,OLHOS FECHADOS,100.0,3,0.4457,0,-5.2,-4.7,0,1,7.0,0
37.226,0.093,0.2849,0.6453,OLHOS FECHADOS,100.0,3,0.4474,0,-5.2,-4.7,0,1,7.0,0
37.318,0.094,0.2879,0.6404,OLHOS FECHADOS,100.0,3,0.449,0,-5.2,-4.7,0,1,7.0,0
37.413,0.0947,0.2902,0.6354,OLHOS FECHADOS,100.0,3,0.4506,0,-5.2,-4.6,0,1,7.0,0
37.527,0.0936,0.2866,0.6383,OLHOS FECHADOS,100.0,3,0.4522,0,-5.4,-4.8,0,1,7.0,0
37.621,0.0924,0.283,0.6358,OLHOS FECHADOS,100.0,3,0.4538,0,-5.4,-4.8,0,1,7.0,0
37.719,0.086,0.2634,0.6525,OLHOS FECHADOS,100.0,3,0.4553,0,-5.3,-4.7,0,1,7.0,0
37.827,0.0877,0.2686,0.6456,OLHOS FECHADOS,100.0,3,0.4569,0,-5.3,-4.7,0,1,7.0,0
37.926,0.0881,0.2699,0.6437,OLHOS FECHADOS,100.0,3,0.4585,0,-5.4,-4.5,0,1,7.0,0
38.022,0.0874,0.2676,0.6464,OLHOS FECHADOS,100.0,3,0.46,0,-5.3,-4.7,0,1,7.0,0
38.116,0.0872,0.2671,0.6474,OLHOS FECHADOS,100.0,3,0.4615,0,-5.4,-4.8,0,1,7.0,0
38.213,0.0913,0.2796,0.6476,OLHOS FECHADOS,100.0,3,0.4631,0,-5.5,-4.8,0,1,7.0,0
38.325,0.0921,0.282,0.6255,OLHOS FECHADOS,100.0,3,0.4646,0,-5.4,-4.9,0,1,7.0,0
38.42,0.0933,0.2858,0.627,OLHOS FECHADOS,100.0,3,0.4661,0,-5.4,-5.0,0,1,7.0,0
38.523,0.0962,0.2947,0.6264,OLHOS FECHADOS,100.0,3,0.4676,0,-5.4,-5.0,0,1,7.0,0
38.613,0.0956,0.2928,0.6271,OLHOS FECHADOS,100.0,3,0.4691,0,-5.4,-5.0,0,1,7.0,0
38.725,0.0907,0.2777,0.6338,OLHOS FECHADOS,100.0,3,0.4706,0,-5.4,-4.9,0,1,7.0,0
38.821,0.0865,0.265,0.6413,OLHOS FECHADOS,100.0,3,0.4721,0,-5.4,-5.0,0,1,7.0,0
38.916,0.0839,0.257,0.6487,OLHOS FECHADOS,100.0,3,0.4735,0,-5.2,-5.0,0,1,7.0,0
39.013,0.0883,0.2703,0.6437,OLHOS FECHADOS,100.0,3,0.475,0,-5.3,-5.1,0,1,7.0,0
39.124,0.0898,0.2751,0.6396,OLHOS FECHADOS,100.0,3,0.4765,0,-5.2,-5.0,0,1,7.0,0
39.221,0.0885,0.2712,0.6404,OLHOS FECHADOS,100.0,3,0.4779,0,-5.2,-5.0,0,1,7.0,0
39.316,0.089,0.2725,0.6432,OLHOS FECHADOS,100.0,3,0.4793,0,-5.1,-4.9,0,1,7.0,0
39.413,0.0894,0.2737,0.6447,OLHOS FECHADOS,100.0,3,0.4808,0,-5.2,-4.7,0,1,7.0,0
39.525,0.0905,0.2772,0.6443,OLHOS FECHADOS,100.0,3,0.4822,0,-5.1,-5.1,0,1,7.0,0
39.622,0.0893,0.2734,0.6484,OLHOS FECHADOS,100.0,3,0.4836,0,-5.2,-4.9,0,1,7.0,0
39.718,0.0931,0.2852,0.6342,OLHOS FECHADOS,100.0,3,0.485,0,-5.3,-5.0,0,1,7.0,0
39.813,0.0936,0.2867,0.6321,OLHOS FECHADOS,100.0,3,0.4864,0,-5.3,-5.0,0,1,7.0,0
39.925,0.0943,0.2887,0.6309,OLHOS FECHADOS,100.0,3,0.4878,0,-5.2,-5.0,0,1,7.0,0
40.021,0.0964,0.2953,0.6303,OLHOS FECHADOS,100.0,3,0.4892,0,-5.2,-4.9,0,1,7.0,0
40.116,0.0956,0.2928,0.6323,OLHOS FECHADOS,100.0,3,0.4906,0,-5.2,-4.9,0,1,7.0,0
40.213,0.0887,0.2716,0.639,OLHOS FECHADOS,100.0,3,0.4919,0,-5.3,-5.1,0,1,7.0,0
40.325,0.087,0.2663,0.6425,OLHOS FECHADOS,100.0,3,0.4933,0,-5.3,-5.1,0,1,7.0,0
40.422,0.0902,0.2762,0.6371,OLHOS FECHADOS,100.0,3,0.4947,0,-5.2,-5.0,0,1,7.0,0
40.517,0.0923,0.2827,0.6369,OLHOS FECHADOS,100.0,3,0.496,0,-5.2,-5.1,0,1,7.0,0
40.614,0.0903,0.2766,0.6477,OLHOS FECHADOS,100.0,3,0.4973,0,-5.2,-5.0,0,1,7.0,0
40.726,0.0937,0.287,0.6414,OLHOS FECHADOS,100.0,3,0.4987,0,-5.2,-5.0,0,1,7.0,0
40.821,0.0918,0.2811,0.6419,OLHOS FECHADOS,100.0,3,0.5,0,-5.1,-5.3,0,1,7.0,0
40.916,0.0908,0.2781,0.6359,OLHOS FECHADOS,100.0,3,0.5013,0,-5.1,-4.9,0,1,7.0,0
41.013,0.0893,0.2737,0.6329,OLHOS FECHADOS,100.0,3,0.5026,0,-5.0,-4.7,0,1,7.0,0
41.127,0.0885,0.2711,0.6372,OLHOS FECHADOS,100.0,3,0.5039,0,-5.1,-4.8,0,1,7.0,0
41.222,0.0878,0.2691,0.6382,OLHOS FECHADOS,100.0,3,0.5052,0,-5.2,-4.8,0,1,7.0,0
41.318,0.0925,0.2834,0.635,OLHOS FECHADOS,100.0,3,0.5065,0,-5.2,-4.6,0,1,7.0,0
41.416,0.0946,0.2898,0.6286,OLHOS FECHADOS,100.0,3,0.5078,0,-5.0,-4.5,0,1,7.0,0
41.529,0.0912,0.2795,0.6352,OLHOS FECHADOS,100.0,3,0.5091,0,-5.2,-4.6,0,1,7.0,0
41.624,0.0933,0.2856,0.6264,OLHOS FECHADOS,100.0,3,0.5104,0,-5.1,-4.5,0,1,7.0,0
41.718,0.0965,0.2955,0.6213,OLHOS FECHADOS,100.0,3,0.5116,0,-5.1,-4.8,0,1,7.0,0
41.813,0.0955,0.2925,0.6249,OLHOS FECHADOS,100.0,3,0.5129,0,-5.4,-4.9,0,1,7.0,0
41.926,0.0967,0.2963,0.6269,OLHOS FECHADOS,100.0,3,0.5141,0,-5.3,-4.9,0,1,7.0,0
42.021,0.0944,0.2893,0.6312,OLHOS FECHADOS,100.0,3,0.5154,0,-5.3,-4.9,0,1,7.0,0
42.118,0.0908,0.2782,0.6382,OLHOS FECHADOS,100.0,3,0.5166,0,-5.3,-4.9,0,1,7.0,0
42.214,0.083,0.2542,0.6486,OLHOS FECHADOS,100.0,3,0.5179,0,-5.2,-5.0,0,1,7.0,0
42.325,0.0851,0.2607,0.6501,OLHOS FECHADOS,100.0,3,0.5191,0,-5.1,-4.9,0,1,7.0,0
42.421,0.0849,0.2601,0.6484,OLHOS FECHADOS,100.0,3,0.5203,0,-4.8,-4.8,0,1,7.0,0
42.529,0.0804,0.2463,0.6563,OLHOS FECHADOS,100.0,3,0.5215,0,-4.7,-4.9,0,1,7.0,0
42.613,0.0775,0.2372,0.658,OLHOS FECHADOS,100.0,3,0.5227,0,-4.7,-4.9,0,1,7.0,0
42.725,0.0805,0.2467,0.6578,OLHOS FECHADOS,100.0,3,0.5239,0,-4.9,-4.9,0,1,7.0,0
42.821,0.0786,0.2406,0.6578,OLHOS FECHADOS,100.0,3,0.5251,0,-5.1,-5.1,0,1,7.0,0
42.917,0.106,0.3246,0.604,OLHOS FECHADOS,100.0,3,0.5263,0,-5.1,-5.1,0,1,7.0,0
43.014,0.1831,0.5608,0.3804,SEMICERRADO,100.0,3,0.5275,0,-5.2,-5.2,0,1,7.0,0
43.125,0.27,0.8271,0.2006,OLHOS ABERTOS,97.23,3,0.5262,0,-5.0,-4.8,0,1,7.0,0
43.223,0.3099,0.9492,0.153,OLHOS ABERTOS,94.77,3,0.5249,0,-5.0,-4.8,0,1,7.0,0
43.316,0.3207,0.9823,0.1457,OLHOS ABERTOS,92.45,3,0.5236,0,-5.1,-4.9,0,1,7.0,0
43.413,0.324,0.9924,0.1421,OLHOS ABERTOS,90.04,3,0.5223,0,-5.2,-4.8,0,1,7.0,0
43.526,0.3237,0.9914,0.1464,OLHOS ABERTOS,87.19,3,0.521,0,-5.0,-4.7,0,1,7.0,0
43.621,0.3258,0.998,0.1456,OLHOS ABERTOS,84.83,2,0.5197,0,-5.0,-4.5,0,1,7.0,0
43.718,0.3289,1.0074,0.1413,OLHOS ABERTOS,82.39,2,0.5184,0,-5.0,-4.5,0,1,7.0,0
43.814,0.3299,1.0104,0.1385,OLHOS ABERTOS,79.99,2,0.5172,0,-5.0,-4.4,0,1,7.0,0
43.936,0.3293,1.0087,0.1331,OLHOS ABERTOS,76.95,2,0.5159,0,-5.0,-4.6,0,1,7.0,0
44.022,0.3217,0.9855,0.1381,OLHOS ABERTOS,74.8,2,0.5146,0,-5.0,-4.3,0,1,7.0,0
44.119,0.32,0.98,0.1382,OLHOS ABERTOS,72.37,2,0.5134,0,-4.9,-4.5,0,1,7.0,0
44.213,0.3188,0.9764,0.1431,OLHOS ABERTOS,70.02,2,0.5121,0,-4.8,-4.5,0,1,7.0,0
44.326,0.3213,0.9842,0.1446,OLHOS ABERTOS,67.21,2,0.5109,0,-4.9,-4.3,0,1,7.0,0
44.423,0.3233,0.9903,0.148,OLHOS ABERTOS,64.79,2,0.5097,0,-5.0,-4.4,0,1,7.0,0
44.518,0.323,0.9894,0.1494,OLHOS ABERTOS,62.4,2,0.5084,0,-5.1,-4.3,0,1,7.0,0
44.614,0.3258,0.9979,0.1443,OLHOS ABERTOS,60.0,1,0.5072,0,-5.2,-4.3,0,1,7.0,0
44.725,0.3293,1.0085,0.1398,OLHOS ABERTOS,57.23,1,0.506,0,-4.9,-4.2,0,1,7.0,0
44.822,0.3293,1.0087,0.1387,OLHOS ABERTOS,54.8,1,0.5048,0,-4.9,-4.1,0,1,7.0,0
44.917,0.329,1.0075,0.1383,OLHOS ABERTOS,52.42,1,0.5036,0,-5.0,-4.0,0,1,7.0,0
45.017,0.3311,1.014,0.1377,OLHOS ABERTOS,49.93,1,0.5024,0,-5.0,-4.1,0,1,7.0,0
45.125,0.3308,1.0133,0.136,OLHOS ABERTOS,47.23,1,0.5012,0,-4.9,-3.9,0,1,7.0,0
45.222,0.3318,1.0164,0.1346,OLHOS ABERTOS,44.81,1,0.5,0,-5.0,-4.1,0,1,7.0,0
45.317,0.331,1.0139,0.1378,OLHOS ABERTOS,42.42,1,0.4988,0,-5.0,-4.0,0,1,7.0,0
45.414,0.332,1.0169,0.1376,OLHOS ABERTOS,40.0,1,0.4976,0,-5.0,-4.0,0,1,7.0,0
45.526,0.3266,1.0004,0.1312,OLHOS ABERTOS,37.21,1,0.4965,0,-4.9,-4.1,0,1,7.0,0
45.621,0.3256,0.9973,0.1347,OLHOS ABERTOS,34.82,1,0.4953,0,-4.9,-4.1,0,1,7.0,0
45.717,0.3266,1.0002,0.1318,OLHOS ABERTOS,32.44,1,0.4941,0,-5.0,-4.1,0,1,7.0,0
45.813,0.326,0.9984,0.1368,OLHOS ABERTOS,30.03,1,0.493,0,-5.1,-4.4,0,1,7.0,0
45.926,0.3385,1.0369,0.1176,OLHOS ABERTOS,27.21,0,0.4918,0,-5.3,-4.5,0,1,7.0,0
46.026,0.3396,1.0401,0.1191,OLHOS ABERTOS,24.7,0,0.4907,0,-5.1,-4.7,0,1,7.0,0
46.118,0.3381,1.0357,0.1211,OLHOS ABERTOS,22.41,0,0.4896,0,-5.1,-4.8,0,1,7.0,0
46.215,0.3377,1.0342,0.1252,OLHOS ABERTOS,19.97,0,0.4884,0,-5.2,-4.7,0,1,7.0,0
46.328,0.3443,1.0545,0.1163,OLHOS ABERTOS,17.16,0,0.4873,0,-5.3,-4.7,0,1,7.0,0
46.422,0.3408,1.0438,0.125,OLHOS ABERTOS,14.81,0,0.4862,0,-5.2,-4.5,0,1,7.0,0
46.523,0.3427,1.0495,0.1215,OLHOS ABERTOS,12.28,0,0.4851,0,-5.2,-4.6,0,1,7.0,0
46.617,0.3437,1.0528,0.1193,OLHOS ABERTOS,9.92,0,0.4839,0,-5.0,-4.4,0,1,7.0,0
46.725,0.3408,1.0438,0.1248,OLHOS ABERTOS,7.22,0,0.4828,0,-5.0,-4.4,0,1,7.0,0
46.821,0.3391,1.0387,0.1284,OLHOS ABERTOS,4.81,0,0.4817,0,-5.2,-4.5,0,1,7.0,0
46.923,0.3392,1.0388,0.1263,OLHOS ABERTOS,2.26,0,0.4806,0,-5.1,-4.5,0,1,7.0,0
47.014,0.3405,1.0429,0.1257,OLHOS ABERTOS,0.01,0,0.4795,0,-5.2,-4.4,0,1,7.0,0
