t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
5.435,0.3597,1.0344,0.0766,OLHOS ABERTOS,0.0,0,0.0,0,-0.6,-0.2,0,0,0.0,0
5.531,0.3608,1.0377,0.074,OLHOS ABERTOS,0.0,0,0.0,0,-0.6,-0.0,0,0,0.0,0
5.627,0.3604,1.0366,0.0754,OLHOS ABERTOS,0.0,0,0.0,0,-0.6,-0.2,0,0,0.0,0
5.74,0.3635,1.0455,0.07,OLHOS ABERTOS,0.0,0,0.0,0,-0.6,-0.1,0,0,0.0,0
5.84,0.3653,1.0505,0.0709,OLHOS ABERTOS,0.0,0,0.0,0,-0.5,-0.0,0,0,0.0,0
5.931,0.3612,1.0388,0.0767,OLHOS ABERTOS,0.0,0,0.0,0,-0.4,-0.2,0,0,0.0,0
6.029,0.3601,1.0355,0.0735,OLHOS ABERTOS,0.0,0,0.0,0,-0.4,-0.1,0,0,0.0,0
6.139,0.3617,1.0402,0.0716,OLHOS ABERTOS,0.0,0,0.0,0,-0.6,-0.2,0,0,0.0,0
6.236,0.3611,1.0385,0.0734,OLHOS ABERTOS,0.0,0,0.0,0,-0.7,-0.2,0,0,0.0,0
6.331,0.3624,1.0423,0.0703,OLHOS ABERTOS,0.0,0,0.0,0,-0.7,-0.2,0,0,0.0,0
6.427,0.3661,1.0528,0.0664,OLHOS ABERTOS,0.0,0,0.0,0,-0.8,-0.3,0,0,0.0,0
6.539,0.3716,1.0688,0.0618,OLHOS ABERTOS,0.0,0,0.0,0,-0.8,-0.2,0,0,0.0,0
6.643,0.3727,1.0719,0.0625,OLHOS ABERTOS,0.0,0,0.0,0,-0.9,-0.5,0,0,0.0,0
6.73,0.3726,1.0717,0.0621,OLHOS ABERTOS,0.0,0,0.0,0,-0.8,-0.5,0,0,0.0,0
6.832,0.3734,1.074,0.0647,OLHOS ABERTOS,0.0,0,0.0,0,-0.8,-0.6,0,0,0.0,0
6.94,0.3701,1.0644,0.0667,OLHOS ABERTOS,0.0,0,0.0,0,-0.9,-0.6,0,0,0.0,0
7.047,0.3729,1.0726,0.0641,OLHOS ABERTOS,0.0,0,0.0,0,-0.9,-0.5,0,0,0.0,0
7.132,0.3693,1.0622,0.0666,OLHOS ABERTOS,0.0,0,0.0,0,-1.0,-0.9,0,0,0.0,0
7.227,0.3688,1.0607,0.0689,OLHOS ABERTOS,0.0,0,0.0,0,-1.0,-0.7,0,0,0.0,0
7.338,0.3709,1.0666,0.0669,OLHOS ABERTOS,0.0,0,0.0,0,-1.0,-0.7,0,0,0.0,0
7.435,0.3714,1.0683,0.0641,OLHOS ABERTOS,0.0,0,0.0,0,-1.0,-0.8,0,0,0.0,0
7.53,0.3696,1.0629,0.0643,OLHOS ABERTOS,0.0,0,0.0,0,-0.9,-0.7,0,0,0.0,0
7.627,0.3708,1.0665,0.062,OLHOS ABERTOS,0.0,0,0.0,0,-0.9,-0.6,0,0,0.0,0
7.739,0.3703,1.0651,0.0634,OLHOS ABERTOS,0.0,0,0.0,0,-0.9,-0.5,0,0,0.0,0
7.834,0.3717,1.0691,0.0634,OLHOS ABERTOS,0.0,0,0.0,0,-1.0,-0.5,0,0,0.0,0
7.931,0.3721,1.0702,0.063,OLHOS ABERTOS,0.0,0,0.0,0,-1.0,-0.6,0,0,0.0,0
8.027,0.3518,1.0116,0.092,OLHOS ABERTOS,0.0,0,0.0,0,-1.2,-0.9,0,0,0.0,0
8.139,0.1352,0.3888,0.5705,OLHOS FECHADOS,5.02,0,0.0192,0,-1.3,-1.0,0,0,0.0,0
8.235,0.1632,0.4693,0.5337,OLHOS FECHADOS,9.34,0,0.0377,0,-1.9,-1.0,0,0,0.0,0
8.331,0.2705,0.778,0.2081,SEMICERRADO,11.07,0,0.0556,0,-1.6,-1.0,0,0,0.0,0
8.429,0.3114,0.8955,0.1369,OLHOS ABERTOS,8.6,0,0.0545,0,-1.2,-0.9,0,0,1.0,0
8.541,0.3315,0.9533,0.1181,OLHOS ABERTOS,5.82,0,0.0536,0,-1.1,-0.5,0,0,1.0,0
8.634,0.3358,0.9656,0.1128,OLHOS ABERTOS,3.49,0,0.0526,0,-1.1,-0.5,0,0,1.0,0
8.731,0.3411,0.981,0.1068,OLHOS ABERTOS,1.07,0,0.0517,0,-1.0,-0.5,0,0,1.0,0
8.831,0.3476,0.9996,0.0999,OLHOS ABERTOS,0.0,0,0.0508,0,-1.1,-0.5,0,0,1.0,0
8.939,0.348,1.001,0.0996,OLHOS ABERTOS,0.0,0,0.05,0,-1.3,-0.9,0,0,1.0,0
9.035,0.3502,1.0073,0.0981,OLHOS ABERTOS,0.0,0,0.0492,0,-1.3,-0.7,0,0,1.0,0
9.13,0.351,1.0096,0.0951,OLHOS ABERTOS,0.0,0,0.0484,0,-1.3,-0.6,0,0,1.0,0
9.229,0.3521,1.0126,0.0949,OLHOS ABERTOS,0.0,0,0.0476,0,-1.3,-0.7,0,0,1.0,0
9.347,0.352,1.0125,0.0934,OLHOS ABERTOS,0.0,0,0.0469,0,-1.2,-0.4,0,0,1.0,0
9.442,0.3533,1.0161,0.0912,OLHOS ABERTOS,0.0,0,0.0462,0,-1.1,-0.4,0,0,1.0,0
9.531,0.3551,1.0212,0.0886,OLHOS ABERTOS,0.0,0,0.0455,0,-1.1,-0.3,0,0,1.0,0
9.626,0.3393,0.9759,0.1023,OLHOS ABERTOS,0.0,0,0.0448,0,-1.6,-1.3,0,0,1.0,0
9.739,0.1369,0.3937,0.5392,OLHOS FECHADOS,5.07,0,0.0588,0,-1.7,-1.2,0,0,1.0,0
9.834,0.178,0.5121,0.3524,OLHOS FECHADOS,9.38,0,0.0725,0,-1.7,-1.2,0,0,1.0,0
9.931,0.2828,0.8134,0.163,OLHOS ABERTOS,6.97,0,0.0714,0,-1.5,-1.0,0,0,2.0,0
10.027,0.3189,0.9171,0.1268,OLHOS ABERTOS,4.57,0,0.0704,0,-1.5,-1.1,0,0,2.0,0
10.14,0.3315,0.9534,0.1188,OLHOS ABERTOS,1.73,0,0.0694,0,-1.4,-0.8,0,0,2.0,0
10.236,0.3377,0.9712,0.1112,OLHOS ABERTOS,0.0,0,0.0685,0,-1.3,-0.8,0,0,2.0,0
10.331,0.3408,0.9802,0.1083,OLHOS ABERTOS,0.0,0,0.0676,0,-1.2,-0.8,0,0,2.0,0
10.426,0.3421,0.984,0.1061,OLHOS ABERTOS,0.0,0,0.0667,0,-1.3,-0.8,0,0,2.0,0
10.539,0.3424,0.9848,0.1066,OLHOS ABERTOS,0.0,0,0.0658,0,-1.4,-0.6,0,0,2.0,0
10.634,0.3428,0.9858,0.1054,OLHOS ABERTOS,0.0,0,0.0649,0,-1.3,-0.6,0,0,2.0,0
10.736,0.347,0.9978,0.1032,OLHOS ABERTOS,0.0,0,0.0641,0,-1.4,-0.6,0,0,2.0,0
10.826,0.3489,1.0033,0.1004,OLHOS ABERTOS,0.0,0,0.0633,0,-1.3,-0.9,0,0,2.0,0
10.953,0.3503,1.0075,0.0993,OLHOS ABERTOS,0.0,0,0.0625,0,-1.3,-0.7,0,0,2.0,0
11.047,0.3441,0.9897,0.1064,OLHOS ABERTOS,0.0,0,0.0617,0,-1.2,-0.8,0,0,2.0,0
11.132,0.3431,0.9869,0.1087,OLHOS ABERTOS,0.0,0,0.061,0,-1.2,-0.7,0,0,2.0,0
11.228,0.3442,0.9899,0.1035,OLHOS ABERTOS,0.0,0,0.0602,0,-1.2,-0.8,0,0,2.0,0
11.338,0.3496,1.0055,0.099,OLHOS ABERTOS,0.0,0,0.0595,0,-1.1,-0.8,0,0,2.0,0
11.438,0.3457,0.9943,0.1036,OLHOS ABERTOS,0.0,0,0.0588,0,-1.2,-0.9,0,0,2.0,0
11.531,0.3463,0.996,0.1015,OLHOS ABERTOS,0.0,0,0.0581,0,-1.1,-0.9,0,0,2.0,0
11.628,0.3463,0.9959,0.1007,OLHOS ABERTOS,0.0,0,0.0575,0,-1.1,-0.9,0,0,2.0,0
11.739,0.3468,0.9973,0.0989,OLHOS ABERTOS,0.0,0,0.0568,0,-1.2,-0.6,0,0,2.0,0
11.835,0.3463,0.9959,0.0967,OLHOS ABERTOS,0.0,0,0.0562,0,-1.1,-0.6,0,0,2.0,0
11.93,0.3493,1.0047,0.0898,OLHOS ABERTOS,0.0,0,0.0556,0,-1.1,-0.5,0,0,2.0,0
12.027,0.3503,1.0075,0.0882,OLHOS ABERTOS,0.0,0,0.0549,0,-1.0,-0.4,0,0,2.0,0
12.14,0.349,1.0036,0.0882,OLHOS ABERTOS,0.0,0,0.0543,0,-1.2,-0.8,0,0,2.0,0
12.235,0.2941,0.8457,0.131,OLHOS ABERTOS,0.0,0,0.0538,0,-1.1,-1.4,0,0,2.0,0
12.332,0.2956,0.85,0.1297,OLHOS ABERTOS,0.0,0,0.0532,0,-1.1,-1.9,0,0,2.0,0
12.429,0.2963,0.8522,0.1299,OLHOS ABERTOS,0.0,0,0.0526,0,-1.0,-2.0,0,0,2.0,0
12.547,0.2997,0.8619,0.1238,OLHOS ABERTOS,0.0,0,0.0521,0,-1.0,-2.0,0,0,2.0,0
12.636,0.2989,0.8596,0.1225,OLHOS ABERTOS,0.0,0,0.0515,0,-0.9,-2.1,0,0,2.0,0
12.731,0.299,0.8598,0.1212,OLHOS ABERTOS,0.0,0,0.051,0,-0.9,-2.1,0,0,2.0,0
12.834,0.2788,0.8019,0.1254,OLHOS ABERTOS,0.0,0,0.0505,0,-1.2,-2.2,0,0,2.0,0
12.94,0.2643,0.76,0.1421,SEMICERRADO,1.9,0,0.06,0,-1.3,-2.6,0,0,2.0,0
13.036,0.263,0.7564,0.1407,SEMICERRADO,3.62,0,0.0693,0,-1.6,-2.9,0,0,2.0,0
13.132,0.2584,0.7432,0.147,SEMICERRADO,5.35,0,0.0784,0,-1.6,-3.0,0,0,2.0,0
13.228,0.2578,0.7414,0.1457,SEMICERRADO,7.09,0,0.0874,0,-1.6,-2.7,0,0,2.0,0
13.341,0.2573,0.7399,0.1466,SEMICERRADO,9.12,0,0.0962,0,-1.6,-2.4,0,0,2.0,0
13.436,0.256,0.7362,0.1505,SEMICERRADO,10.84,0,0.1048,0,-1.6,-2.4,0,0,2.0,0
13.532,0.2523,0.7256,0.1534,SEMICERRADO,12.56,0,0.1132,0,-1.7,-2.7,0,0,2.0,0
13.628,0.2513,0.7227,0.1533,SEMICERRADO,14.28,0,0.1215,0,-1.6,-2.8,0,0,2.0,0
13.739,0.2529,0.7273,0.1516,SEMICERRADO,16.29,0,0.1296,0,-1.5,-2.7,0,0,2.0,0
13.835,0.2799,0.8051,0.1647,OLHOS ABERTOS,13.9,0,0.1284,0,-1.6,-2.1,0,0,2.0,0
13.931,0.2953,0.8492,0.1544,OLHOS ABERTOS,11.49,0,0.1273,0,-1.5,-1.9,0,0,2.0,0
14.028,0.3136,0.9019,0.1415,OLHOS ABERTOS,9.07,0,0.1261,0,-1.5,-1.4,0,0,2.0,0
14.139,0.3311,0.9522,0.1208,OLHOS ABERTOS,6.3,0,0.125,0,-1.4,-1.3,0,0,2.0,0
14.24,0.3351,0.9639,0.114,OLHOS ABERTOS,3.77,0,0.1239,0,-1.4,-1.3,0,0,2.0,0
14.331,0.3391,0.9752,0.1081,OLHOS ABERTOS,1.5,0,0.1228,0,-1.3,-1.1,0,0,2.0,0
14.433,0.3426,0.9853,0.104,OLHOS ABERTOS,0.0,0,0.1217,0,-1.3,-1.0,0,0,2.0,0
14.539,0.3458,0.9946,0.102,OLHOS ABERTOS,0.0,0,0.1207,0,-1.3,-0.9,0,0,2.0,0
14.636,0.3476,0.9996,0.0981,OLHOS ABERTOS,0.0,0,0.1197,0,-1.3,-0.8,0,0,2.0,0
14.733,0.3493,1.0046,0.0949,OLHOS ABERTOS,0.0,0,0.1186,0,-1.4,-0.9,0,0,2.0,0
14.832,0.3336,0.9595,0.0921,OLHOS ABERTOS,0.0,0,0.1176,0,-1.5,-1.2,0,0,2.0,0
14.95,0.3098,0.8909,0.1284,OLHOS ABERTOS,0.0,0,0.1167,0,-1.9,-1.0,0,0,2.0,0
15.037,0.3014,0.8667,0.1506,OLHOS ABERTOS,0.0,0,0.1157,0,-2.1,-1.2,0,0,2.0,0
15.134,0.3048,0.8765,0.1569,OLHOS ABERTOS,0.0,0,0.1148,0,-2.1,-1.1,0,0,2.0,0
15.231,0.3082,0.8864,0.1478,OLHOS ABERTOS,0.0,0,0.1138,0,-2.5,-1.6,0,0,2.0,0
15.342,0.3092,0.8894,0.1433,OLHOS ABERTOS,0.0,0,0.1129,0,-2.4,-1.5,0,0,2.0,0
15.438,0.3096,0.8904,0.1454,OLHOS ABERTOS,0.0,0,0.112,0,-2.5,-1.6,0,0,2.0,0
15.533,0.3084,0.887,0.1464,OLHOS ABERTOS,0.0,0,0.1111,0,-2.5,-1.7,0,0,2.0,0
15.627,0.3089,0.8884,0.1471,OLHOS ABERTOS,0.0,0,0.1102,0,-2.6,-1.6,0,0,2.0,0
15.74,0.3082,0.8863,0.146,OLHOS ABERTOS,0.0,0,0.1094,0,-2.6,-1.6,0,0,2.0,0
15.836,0.3237,0.9309,0.1331,OLHOS ABERTOS,0.0,0,0.1085,0,-2.1,-1.5,0,0,2.0,0
15.934,0.349,1.0038,0.0975,OLHOS ABERTOS,0.0,0,0.1077,0,-1.6,-1.0,0,0,2.0,0
16.03,0.3526,1.0141,0.0814,OLHOS ABERTOS,0.0,0,0.1069,0,-1.5,-1.0,0,0,2.0,0
16.139,0.3601,1.0357,0.0725,OLHOS ABERTOS,0.0,0,0.1061,0,-1.3,-0.8,0,0,2.0,0
16.234,0.3604,1.0364,0.072,OLHOS ABERTOS,0.0,0,0.1053,0,-1.1,-0.7,0,0,2.0,0
16.331,0.3258,0.9371,0.091,OLHOS ABERTOS,0.0,0,0.1045,0,-1.2,-1.1,0,0,2.0,0
16.429,0.2993,0.8608,0.1489,OLHOS ABERTOS,0.0,0,0.1037,0,-2.1,-1.8,0,0,2.0,0
16.539,0.2979,0.8568,0.1551,OLHOS ABERTOS,0.0,0,0.1029,0,-2.2,-1.6,0,0,2.0,0
16.635,0.2901,0.8345,0.1767,OLHOS ABERTOS,0.0,0,0.1022,0,-2.3,-1.4,0,0,2.0,0
16.731,0.2834,0.815,0.1948,OLHOS ABERTOS,0.0,0,0.1014,0,-2.5,-1.5,0,0,2.0,0
16.831,0.2827,0.8129,0.1923,OLHOS ABERTOS,0.0,0,0.1007,0,-2.5,-1.4,0,0,2.0,0
16.939,0.2806,0.8071,0.1929,OLHOS ABERTOS,0.0,0,0.1,0,-2.7,-1.4,0,0,2.0,0
17.035,0.2782,0.8001,0.1966,OLHOS ABERTOS,0.0,0,0.0993,0,-2.7,-1.6,0,0,2.0,0
17.131,0.2817,0.8101,0.187,OLHOS ABERTOS,0.0,0,0.0986,0,-2.8,-1.6,0,0,2.0,0
17.229,0.2862,0.8232,0.1841,OLHOS ABERTOS,0.0,0,0.0979,0,-3.0,-1.6,0,0,2.0,0
17.339,0.2993,0.8607,0.1663,OLHOS ABERTOS,0.0,0,0.0972,0,-2.6,-1.1,0,0,2.0,0
17.435,0.3035,0.8728,0.1636,OLHOS ABERTOS,0.0,0,0.0966,0,-2.3,-1.2,0,0,2.0,0
17.531,0.344,0.9895,0.1038,OLHOS ABERTOS,0.0,0,0.0959,0,-2.2,-1.0,0,0,2.0,0
17.626,0.352,1.0124,0.0828,OLHOS ABERTOS,0.0,0,0.0952,0,-2.0,-1.1,0,0,2.0,0
17.739,0.3593,1.0334,0.0705,OLHOS ABERTOS,0.0,0,0.0946,0,-2.0,-1.1,0,0,2.0,0
17.835,0.2549,0.733,0.1957,SEMICERRADO,1.73,0,0.1007,0,-1.9,-1.6,0,0,2.0,0
17.931,0.2241,0.6446,0.2628,SEMICERRADO,3.47,0,0.1067,0,-2.1,-1.9,0,0,2.0,0
18.029,0.2193,0.6306,0.2681,SEMICERRADO,5.23,0,0.1126,0,-2.2,-2.1,0,0,2.0,0
18.139,0.2191,0.6303,0.2782,SEMICERRADO,7.21,0,0.1184,0,-2.1,-2.1,0,0,2.0,0
18.243,0.2133,0.6135,0.294,SEMICERRADO,9.08,0,0.1242,0,-2.0,-2.3,0,0,2.0,0
18.332,0.2129,0.6124,0.2969,SEMICERRADO,10.69,0,0.1299,0,-2.2,-2.4,0,0,2.0,0
18.429,0.2142,0.6162,0.2937,SEMICERRADO,12.42,0,0.1355,0,-2.2,-2.4,0,0,2.0,0
18.54,0.2888,0.8307,0.1663,OLHOS ABERTOS,9.64,0,0.1346,0,-2.5,-2.0,0,0,2.0,0
18.645,0.3402,0.9785,0.1044,OLHOS ABERTOS,7.0,0,0.1338,0,-2.2,-1.6,0,0,2.0,0
18.732,0.3539,1.0179,0.0869,OLHOS ABERTOS,4.85,0,0.1329,0,-2.0,-1.2,0,0,2.0,0
18.828,0.3631,1.0442,0.0704,OLHOS ABERTOS,2.42,0,0.1321,0,-1.8,-1.3,0,0,2.0,0
18.939,0.3721,1.0701,0.0626,OLHOS ABERTOS,0.0,0,0.1313,0,-1.7,-1.1,0,0,2.0,0
19.036,0.3881,1.1163,0.0475,OLHOS ABERTOS,0.0,0,0.1304,0,-1.7,-0.9,0,0,2.0,0
19.131,0.4124,1.1862,0.0303,OLHOS ABERTOS,0.0,0,0.1296,0,-1.8,-1.0,0,0,2.0,0
19.228,0.4257,1.2243,0.0225,OLHOS ABERTOS,0.0,0,0.1288,0,-2.0,-1.0,0,0,2.0,0
19.339,0.4362,1.2545,0.0183,OLHOS ABERTOS,0.0,0,0.128,0,-2.2,-1.1,0,0,2.0,0
19.435,0.4587,1.3191,0.0134,OLHOS ABERTOS,0.0,0,0.1273,0,-2.6,-1.1,0,0,2.0,0
19.531,0.455,1.3087,0.0155,OLHOS ABERTOS,0.0,0,0.1265,0,-2.5,-0.8,0,0,2.0,0
19.628,0.4477,1.2877,0.0159,OLHOS ABERTOS,0.0,0,0.1257,0,-2.5,-0.8,0,0,2.0,0
19.739,0.449,1.2914,0.0162,OLHOS ABERTOS,0.0,0,0.125,0,-2.6,-0.9,0,0,2.0,0
19.835,0.4463,1.2836,0.0173,OLHOS ABERTOS,0.0,0,0.1243,0,-2.7,-0.9,0,0,2.0,0
19.931,0.4457,1.282,0.0172,OLHOS ABERTOS,0.0,0,0.1235,0,-2.6,-0.8,0,0,2.0,0
20.044,0.4456,1.2816,0.0171,OLHOS ABERTOS,0.0,0,0.1228,0,-2.6,-0.9,0,0,2.0,0
20.139,0.4308,1.2391,0.0137,OLHOS ABERTOS,0.0,0,0.1221,0,-2.3,-1.7,0,0,2.0,0
20.235,0.4288,1.2331,0.0146,OLHOS ABERTOS,0.0,0,0.1214,0,-2.2,-1.8,0,0,2.0,0
20.331,0.4217,1.2127,0.0164,OLHOS ABERTOS,0.0,0,0.1207,0,-1.9,-1.8,0,0,2.0,0
20.443,0.3777,1.0863,0.0421,OLHOS ABERTOS,0.0,0,0.12,0,-1.9,-2.0,0,0,2.0,0
20.539,0.1444,0.4152,0.5373,OLHOS FECHADOS,4.31,0,0.125,0,-2.2,-2.1,0,0,2.0,0
20.635,0.2219,0.6382,0.3401,SEMICERRADO,6.05,0,0.1299,0,-2.6,-2.4,0,0,2.0,0
20.732,0.2488,0.7155,0.2726,SEMICERRADO,7.79,0,0.1348,0,-2.4,-2.3,0,0,2.0,0
20.843,0.2692,0.7743,0.2106,SEMICERRADO,9.79,0,0.1397,0,-2.4,-2.2,0,0,2.0,0
20.94,0.3007,0.8649,0.1696,OLHOS ABERTOS,7.36,0,0.1389,0,-2.1,-1.9,0,0,2.0,0
21.036,0.3161,0.9091,0.1485,OLHOS ABERTOS,4.98,0,0.1381,0,-2.1,-1.9,0,0,2.0,0
21.133,0.3221,0.9264,0.1375,OLHOS ABERTOS,2.54,0,0.1374,0,-2.0,-1.8,0,0,2.0,0
21.251,0.333,0.9578,0.1174,OLHOS ABERTOS,0.0,0,0.1366,0,-1.9,-1.7,0,0,2.0,0
21.343,0.3366,0.968,0.11,OLHOS ABERTOS,0.0,0,0.1359,0,-1.9,-1.7,0,0,2.0,0
21.436,0.3397,0.9769,0.1081,OLHOS ABERTOS,0.0,0,0.1351,0,-1.9,-1.6,0,0,2.0,0
21.535,0.3374,0.9703,0.1028,OLHOS ABERTOS,0.0,0,0.1344,0,-2.0,-2.0,0,0,2.0,0
21.644,0.3078,0.8852,0.1288,OLHOS ABERTOS,0.0,0,0.1337,0,-2.2,-2.2,0,0,2.0,0
21.75,0.2964,0.8523,0.1435,OLHOS ABERTOS,0.0,0,0.133,0,-2.1,-2.3,0,0,2.0,0
21.837,0.297,0.8542,0.1457,OLHOS ABERTOS,0.0,0,0.1323,0,-2.0,-2.5,0,0,2.0,0
21.931,0.3017,0.8676,0.1386,OLHOS ABERTOS,0.0,0,0.1316,0,-2.0,-2.5,0,0,2.0,0
22.043,0.3015,0.8672,0.1368,OLHOS ABERTOS,0.0,0,0.1309,0,-1.9,-2.6,0,0,2.0,0
22.139,0.2985,0.8585,0.1368,OLHOS ABERTOS,0.0,0,0.1302,0,-1.8,-2.8,0,0,2.0,0
22.235,0.3007,0.8648,0.1357,OLHOS ABERTOS,0.0,0,0.1295,0,-2.0,-2.6,0,0,2.0,0
22.33,0.2999,0.8625,0.1356,OLHOS ABERTOS,0.0,0,0.1289,0,-2.0,-2.6,0,0,2.0,0
22.443,0.2459,0.7073,0.2803,SEMICERRADO,2.03,0,0.1333,0,-2.6,-2.3,0,0,2.0,0
22.54,0.1394,0.4009,0.5699,OLHOS FECHADOS,6.39,0,0.1378,0,-2.3,-2.2,0,0,2.0,0
22.637,0.1442,0.4146,0.5594,OLHOS FECHADOS,10.75,0,0.1421,0,-2.5,-2.1,0,0,2.0,0
22.732,0.2213,0.6365,0.281,SEMICERRADO,12.46,0,0.1465,0,-2.5,-2.2,0,0,2.0,0
22.845,0.2757,0.7929,0.1767,OLHOS ABERTOS,9.62,0,0.1457,0,-2.5,-2.2,0,0,2.0,0
22.94,0.2969,0.8538,0.1476,OLHOS ABERTOS,7.25,0,0.145,0,-2.4,-2.1,0,0,2.0,0
23.035,0.3068,0.8823,0.1416,OLHOS ABERTOS,4.88,0,0.1443,0,-2.3,-2.1,0,0,2.0,0
23.132,0.3155,0.9075,0.1362,OLHOS ABERTOS,2.45,0,0.1436,0,-2.4,-2.0,0,0,2.0,0
23.243,0.3222,0.9267,0.1329,OLHOS ABERTOS,0.0,0,0.1429,0,-2.4,-1.8,0,0,2.0,0
23.339,0.2496,0.7178,0.2933,SEMICERRADO,1.72,0,0.1471,0,-3.1,-1.9,0,0,2.0,0
23.435,0.1276,0.367,0.6151,OLHOS FECHADOS,6.02,0,0.1512,0,-2.7,-1.9,0,0,2.0,0
23.531,0.0959,0.2757,0.6563,OLHOS FECHADOS,10.36,0,0.1553,0,-2.5,-2.1,0,0,2.0,0
23.644,0.0882,0.2535,0.6704,OLHOS FECHADOS,15.44,0,0.1594,0,-2.2,-2.0,0,0,2.0,0
23.74,0.0887,0.2552,0.6694,OLHOS FECHADOS,19.77,0,0.1635,0,-2.0,-1.8,0,0,2.0,0
23.837,0.0844,0.2427,0.6665,OLHOS FECHADOS,24.12,0,0.1675,0,-2.1,-1.9,0,0,2.0,0
23.931,0.0859,0.2469,0.6704,OLHOS FECHADOS,28.37,0,0.1714,0,-2.4,-2.2,0,0,2.0,0
24.043,0.0867,0.2494,0.6591,OLHOS FECHADOS,33.41,1,0.1754,0,-2.3,-2.3,0,0,2.0,0
24.141,0.0852,0.2449,0.6566,OLHOS FECHADOS,37.8,1,0.1792,0,-2.2,-2.3,0,0,2.0,0
24.236,0.0893,0.257,0.6499,OLHOS FECHADOS,42.1,1,0.1831,0,-2.2,-2.6,0,0,2.0,0
24.332,0.087,0.2503,0.6615,OLHOS FECHADOS,46.39,1,0.1869,0,-2.4,-2.5,0,0,2.0,0
24.443,0.0867,0.2493,0.6544,OLHOS FECHADOS,51.39,1,0.1907,0,-2.3,-2.3,0,0,2.0,0
24.54,0.0847,0.2437,0.6553,OLHOS FECHADOS,55.76,1,0.1944,0,-2.2,-2.2,0,0,2.0,0
24.636,0.0854,0.2456,0.6589,OLHOS FECHADOS,60.08,2,0.1982,0,-2.1,-2.4,0,0,2.0,0
24.731,0.0882,0.2537,0.6544,OLHOS FECHADOS,64.36,2,0.2018,0,-2.2,-2.5,0,0,2.0,0
24.845,0.088,0.253,0.658,OLHOS FECHADOS,69.48,2,0.2055,0,-2.2,-2.5,0,0,2.0,0
