t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
26.144,0.0894,0.3037,0.6296,OLHOS FECHADOS,100.0,3,0.25,0,-3.0,-6.8,0,1,1.0,1
26.255,0.0898,0.3049,0.6332,OLHOS FECHADOS,100.0,3,0.2532,0,-3.0,-6.7,0,1,1.0,1
26.351,0.0946,0.321,0.6116,OLHOS FECHADOS,100.0,3,0.2564,0,-3.0,-6.8,0,1,1.0,1
26.447,0.0958,0.3252,0.6063,OLHOS FECHADOS,100.0,3,0.2596,0,-3.0,-6.8,0,1,1.0,1
26.543,0.0939,0.3187,0.6103,OLHOS FECHADOS,100.0,3,0.2627,0,-3.0,-6.9,0,1,1.0,1
26.655,0.0898,0.305,0.6214,OLHOS FECHADOS,100.0,3,0.2658,0,-3.2,-6.8,0,1,1.0,1
26.751,0.0855,0.2904,0.6413,OLHOS FECHADOS,100.0,3,0.2689,0,-3.1,-7.0,0,1,1.0,1
26.848,0.0876,0.2974,0.6374,OLHOS FECHADOS,100.0,3,0.272,0,-2.9,-6.8,0,1,1.0,1
26.944,0.0846,0.2873,0.646,OLHOS FECHADOS,100.0,3,0.275,0,-2.7,-7.0,0,1,1.0,1
27.054,0.0926,0.3143,0.6323,OLHOS FECHADOS,100.0,3,0.278,0,-3.0,-6.8,0,1,1.0,1
27.152,0.0883,0.2998,0.644,OLHOS FECHADOS,100.0,3,0.281,0,-2.9,-6.5,0,1,1.0,1
27.247,0.0875,0.297,0.6477,OLHOS FECHADOS,100.0,3,0.284,0,-2.9,-6.4,0,1,1.0,1
27.344,0.0886,0.3007,0.6442,OLHOS FECHADOS,100.0,3,0.2869,0,-3.0,-6.6,0,1,1.0,1
27.455,0.0874,0.2967,0.6407,OLHOS FECHADOS,100.0,3,0.2898,0,-3.0,-6.2,0,1,1.0,1
27.55,0.0872,0.2959,0.6475,OLHOS FECHADOS,100.0,3,0.2927,0,-2.9,-6.4,0,1,1.0,1
27.649,0.0859,0.2916,0.6489,OLHOS FECHADOS,100.0,3,0.2955,0,-2.8,-6.7,0,1,1.0,1
27.743,0.0858,0.2914,0.656,OLHOS FECHADOS,100.0,3,0.2984,0,-2.9,-6.6,0,1,1.0,1
27.855,0.0873,0.2962,0.6503,OLHOS FECHADOS,100.0,3,0.3012,0,-2.9,-6.6,0,1,1.0,1
27.952,0.0844,0.2864,0.6564,OLHOS FECHADOS,100.0,3,0.304,0,-3.0,-6.7,0,1,1.0,1
28.047,0.084,0.2852,0.6548,OLHOS FECHADOS,100.0,3,0.3068,0,-3.0,-6.7,0,1,1.0,1
28.144,0.0838,0.2846,0.6513,OLHOS FECHADOS,100.0,3,0.3095,0,-3.2,-6.9,0,1,1.0,1
28.26,0.0833,0.2828,0.6526,OLHOS FECHADOS,100.0,3,0.3123,0,-3.2,-6.8,0,1,1.0,1
28.351,0.0829,0.2814,0.6558,OLHOS FECHADOS,100.0,3,0.315,0,-3.2,-6.9,0,1,1.0,1
28.451,0.0868,0.2946,0.6508,OLHOS FECHADOS,100.0,3,0.3176,0,-3.2,-6.8,0,1,1.0,1
28.543,0.0875,0.2972,0.6466,OLHOS FECHADOS,100.0,3,0.3203,0,-3.2,-6.9,0,1,1.0,1
28.655,0.0863,0.2931,0.6485,OLHOS FECHADOS,100.0,3,0.323,0,-3.1,-6.8,0,1,1.0,1
28.756,0.0873,0.2963,0.6491,OLHOS FECHADOS,100.0,3,0.3256,0,-3.0,-6.7,0,1,1.0,1
28.856,0.0869,0.2952,0.6521,OLHOS FECHADOS,100.0,3,0.3282,0,-3.0,-6.7,0,1,1.0,1
28.944,0.0855,0.2902,0.6524,OLHOS FECHADOS,100.0,3,0.3308,0,-3.1,-6.6,0,1,1.0,1
29.056,0.0848,0.2881,0.6513,OLHOS FECHADOS,100.0,3,0.3333,0,-3.1,-6.6,0,1,1.0,1
29.152,0.0851,0.289,0.6461,OLHOS FECHADOS,100.0,3,0.3359,0,-3.3,-6.8,0,1,1.0,1
29.248,0.0849,0.2882,0.6482,OLHOS FECHADOS,100.0,3,0.3384,0,-3.2,-6.8,0,1,1.0,1
29.343,0.0854,0.2898,0.6484,OLHOS FECHADOS,100.0,3,0.3409,0,-3.2,-6.7,0,1,1.0,1
29.454,0.0843,0.2863,0.6506,OLHOS FECHADOS,100.0,3,0.3434,0,-3.3,-6.8,0,1,1.0,1
29.552,0.0843,0.2861,0.6497,OLHOS FECHADOS,100.0,3,0.3459,0,-3.2,-6.9,0,1,1.0,1
29.647,0.0848,0.2878,0.6491,OLHOS FECHADOS,100.0,3,0.3483,0,-3.2,-6.9,0,1,1.0,1
29.743,0.085,0.2885,0.652,OLHOS FECHADOS,100.0,3,0.3507,0,-3.2,-6.8,0,1,1.0,1
29.855,0.0817,0.2773,0.658,OLHOS FECHADOS,100.0,3,0.3532,0,-3.1,-6.8,0,1,1.0,1
29.952,0.0822,0.2789,0.6534,OLHOS FECHADOS,100.0,3,0.3556,0,-3.3,-7.0,0,1,1.0,1
30.049,0.0824,0.2797,0.6542,OLHOS FECHADOS,100.0,3,0.3579,0,-3.3,-7.0,0,1,1.0,1
30.144,0.0814,0.2763,0.6598,OLHOS FECHADOS,100.0,3,0.3603,0,-3.2,-6.9,0,1,1.0,1
30.256,0.0786,0.2669,0.6594,OLHOS FECHADOS,100.0,3,0.3626,0,-3.1,-6.8,0,1,1.0,1
30.352,0.0796,0.2703,0.6584,OLHOS FECHADOS,100.0,3,0.365,0,-3.0,-6.8,0,1,1.0,1
30.458,0.0839,0.2849,0.65,OLHOS FECHADOS,100.0,3,0.3673,0,-3.2,-6.7,0,1,1.0,1
30.544,0.0841,0.2854,0.6474,OLHOS FECHADOS,100.0,3,0.3696,0,-3.1,-6.8,0,1,1.0,1
30.659,0.0833,0.2829,0.6503,OLHOS FECHADOS,100.0,3,0.3718,0,-3.1,-6.7,0,1,1.0,1
30.762,0.0843,0.2863,0.6521,OLHOS FECHADOS,100.0,3,0.3741,0,-3.2,-6.8,0,1,1.0,1
30.849,0.0833,0.283,0.6568,OLHOS FECHADOS,100.0,3,0.3763,0,-3.2,-6.7,0,1,1.0,1
30.944,0.084,0.2851,0.6543,OLHOS FECHADOS,100.0,3,0.3786,0,-3.1,-6.7,0,1,1.0,1
31.055,0.0846,0.2874,0.6511,OLHOS FECHADOS,100.0,3,0.3808,0,-3.2,-6.6,0,1,1.0,1
31.152,0.0861,0.2923,0.6471,OLHOS FECHADOS,100.0,3,0.383,0,-3.2,-6.5,0,1,1.0,1
31.248,0.0857,0.2908,0.6362,OLHOS FECHADOS,100.0,3,0.3852,0,-3.4,-7.2,0,1,1.0,1
31.344,0.0904,0.3069,0.6199,OLHOS FECHADOS,100.0,3,0.3873,0,-4.5,-7.6,0,1,1.0,1
31.456,0.0902,0.3062,0.6251,OLHOS FECHADOS,100.0,3,0.3895,0,-4.4,-6.6,0,1,1.0,1
31.552,0.089,0.3021,0.6314,OLHOS FECHADOS,100.0,3,0.3916,0,-4.7,-6.5,0,1,1.0,1
31.648,0.0847,0.2875,0.6396,OLHOS FECHADOS,100.0,3,0.3937,0,-4.8,-6.5,0,1,1.0,1
31.743,0.0939,0.3188,0.6127,OLHOS FECHADOS,100.0,3,0.3958,0,-4.4,-5.5,0,1,1.0,1
31.855,0.0913,0.3099,0.596,OLHOS FECHADOS,100.0,3,0.3979,0,-4.1,-5.7,0,1,1.0,1
31.959,0.0884,0.3001,0.6037,OLHOS FECHADOS,100.0,3,0.4,0,-3.6,-5.3,0,1,1.0,1
32.048,0.091,0.309,0.6037,OLHOS FECHADOS,100.0,3,0.4021,0,-3.4,-5.1,0,1,1.0,1
32.144,0.0915,0.3107,0.6082,OLHOS FECHADOS,100.0,3,0.4041,0,-3.7,-4.9,0,1,1.0,1
32.257,0.0819,0.278,0.6358,OLHOS FECHADOS,100.0,3,0.4061,0,-3.7,-4.9,0,1,1.0,1
32.351,0.0813,0.2762,0.6399,OLHOS FECHADOS,100.0,3,0.4082,0,-3.4,-5.3,0,1,1.0,1
32.447,0.0809,0.2748,0.6298,OLHOS FECHADOS,100.0,3,0.4102,0,-3.3,-5.6,0,1,1.0,1
32.544,0.0817,0.2775,0.6209,OLHOS FECHADOS,100.0,3,0.4122,0,-3.1,-5.9,0,1,1.0,1
32.655,0.0817,0.2774,0.6317,OLHOS FECHADOS,100.0,3,0.4141,0,-3.1,-6.7,0,1,1.0,1
32.752,0.0805,0.2732,0.6431,OLHOS FECHADOS,100.0,3,0.4161,0,-3.0,-7.0,0,1,1.0,1
32.847,0.075,0.2546,0.6583,OLHOS FECHADOS,100.0,3,0.4181,0,-3.1,-7.1,0,1,1.0,1
32.944,0.0744,0.2527,0.6721,OLHOS FECHADOS,100.0,3,0.42,0,-3.1,-7.0,0,1,1.0,1
33.058,0.0716,0.2432,0.6806,OLHOS FECHADOS,100.0,3,0.4219,0,-3.0,-7.1,0,1,1.0,1
33.151,0.0702,0.2383,0.6824,OLHOS FECHADOS,100.0,3,0.4238,0,-2.9,-7.0,0,1,1.0,1
33.249,0.0705,0.2393,0.6815,OLHOS FECHADOS,100.0,3,0.4257,0,-2.9,-6.9,0,1,1.0,1
33.344,0.0745,0.2531,0.6719,OLHOS FECHADOS,100.0,3,0.4276,0,-3.0,-6.6,0,1,1.0,1
33.454,0.0749,0.2544,0.6703,OLHOS FECHADOS,100.0,3,0.4295,0,-2.9,-6.6,0,1,1.0,1
33.552,0.0759,0.2578,0.6751,OLHOS FECHADOS,100.0,3,0.4314,0,-2.8,-6.8,0,1,1.0,1
33.649,0.0759,0.2577,0.678,OLHOS FECHADOS,100.0,3,0.4332,0,-2.9,-6.8,0,1,1.0,1
33.744,0.0777,0.2638,0.673,OLHOS FECHADOS,100.0,3,0.4351,0,-2.9,-6.8,0,1,1.0,1
33.855,0.0727,0.2469,0.681,OLHOS FECHADOS,100.0,3,0.4369,0,-2.8,-6.7,0,1,1.0,1
33.952,0.0726,0.2466,0.6832,OLHOS FECHADOS,100.0,3,0.4387,0,-2.7,-6.7,0,1,1.0,1
34.051,0.0732,0.2486,0.6805,OLHOS FECHADOS,100.0,3,0.4405,0,-2.8,-6.8,0,1,1.0,1
34.146,0.0777,0.2638,0.6764,OLHOS FECHADOS,100.0,3,0.4423,0,-2.7,-6.8,0,1,1.0,1
34.256,0.0777,0.2637,0.67,OLHOS FECHADOS,100.0,3,0.4441,0,-2.8,-7.0,0,1,1.0,1
34.357,0.0784,0.2662,0.6729,OLHOS FECHADOS,100.0,3,0.4459,0,-2.9,-7.0,0,1,1.0,1
34.455,0.0771,0.2617,0.6691,OLHOS FECHADOS,100.0,3,0.4476,0,-3.0,-6.9,0,1,1.0,1
34.544,0.0786,0.2668,0.67,OLHOS FECHADOS,100.0,3,0.4494,0,-3.0,-6.9,0,1,1.0,1
34.67,0.0769,0.2612,0.6679,OLHOS FECHADOS,100.0,3,0.4511,0,-2.9,-7.0,0,1,1.0,1
34.765,0.0785,0.2664,0.6721,OLHOS FECHADOS,100.0,3,0.4528,0,-2.9,-7.1,0,1,1.0,1
34.851,0.0783,0.2659,0.671,OLHOS FECHADOS,100.0,3,0.4545,0,-2.8,-7.1,0,1,1.0,1
34.943,0.0777,0.2637,0.6711,OLHOS FECHADOS,100.0,3,0.4562,0,-2.8,-7.2,0,1,1.0,1
35.056,0.0768,0.2609,0.6853,OLHOS FECHADOS,100.0,3,0.4579,0,-2.9,-7.0,0,1,1.0,1
35.151,0.0814,0.2764,0.6791,OLHOS FECHADOS,100.0,3,0.4596,0,-2.9,-6.9,0,1,1.0,1
35.248,0.0817,0.2773,0.6761,OLHOS FECHADOS,100.0,3,0.4613,0,-3.0,-6.9,0,1,1.0,1
35.344,0.0794,0.2694,0.6862,OLHOS FECHADOS,100.0,3,0.463,0,-2.9,-6.8,0,1,1.0,1
35.455,0.077,0.2615,0.6823,OLHOS FECHADOS,100.0,3,0.4646,0,-2.9,-6.8,0,1,1.0,1
35.551,0.078,0.2648,0.679,OLHOS FECHADOS,100.0,3,0.4663,0,-2.9,-6.9,0,1,1.0,1
35.647,0.0766,0.2601,0.6788,OLHOS FECHADOS,100.0,3,0.4679,0,-2.9,-6.9,0,1,1.0,1
35.743,0.0764,0.2595,0.676,OLHOS FECHADOS,100.0,3,0.4695,0,-3.0,-6.9,0,1,1.0,1
35.856,0.0783,0.2658,0.67,OLHOS FECHADOS,100.0,3,0.4711,0,-3.0,-6.9,0,1,1.0,1
35.952,0.0774,0.2629,0.6798,OLHOS FECHADOS,100.0,3,0.4727,0,-3.0,-6.7,0,1,1.0,1
36.047,0.0769,0.2613,0.6807,OLHOS FECHADOS,100.0,3,0.4743,0,-2.9,-6.8,0,1,1.0,1
36.144,0.0769,0.2612,0.6845,OLHOS FECHADOS,100.0,3,0.4759,0,-3.0,-6.7,0,1,1.0,1
36.256,0.077,0.2613,0.6841,OLHOS FECHADOS,100.0,3,0.4775,0,-3.0,-6.7,0,1,1.0,1
36.351,0.0806,0.2737,0.6758,OLHOS FECHADOS,100.0,3,0.479,0,-3.1,-6.9,0,1,1.0,1
36.447,0.0834,0.2832,0.6718,OLHOS FECHADOS,100.0,3,0.4806,0,-3.0,-6.6,0,1,1.0,1
36.544,0.0857,0.291,0.6672,OLHOS FECHADOS,100.0,3,0.4821,0,-3.2,-6.9,0,1,1.0,1
36.655,0.083,0.282,0.6755,OLHOS FECHADOS,100.0,3,0.4837,0,-3.1,-6.8,0,1,1.0,1
36.751,0.0835,0.2835,0.674,OLHOS FECHADOS,100.0,3,0.4852,0,-3.1,-6.9,0,1,1.0,1
36.848,0.0836,0.2838,0.6706,OLHOS FECHADOS,100.0,3,0.4867,0,-3.1,-6.9,0,1,1.0,1
36.943,0.0839,0.2847,0.6704,OLHOS FECHADOS,100.0,3,0.4882,0,-3.2,-7.0,0,1,1.0,1
37.055,0.082,0.2784,0.6723,OLHOS FECHADOS,100.0,3,0.4897,0,-3.2,-7.0,0,1,1.0,1
37.151,0.0875,0.297,0.6554,OLHOS FECHADOS,100.0,3,0.4912,0,-3.2,-7.1,0,1,1.0,1
37.249,0.0867,0.2943,0.6605,OLHOS FECHADOS,100.0,3,0.4927,0,-3.2,-7.2,0,1,1.0,1
37.354,0.0857,0.2909,0.6608,OLHOS FECHADOS,100.0,3,0.4942,0,-3.2,-7.2,0,1,1.0,1
37.455,0.0858,0.2913,0.6602,OLHOS FECHADOS,100.0,3,0.4957,0,-3.3,-7.1,0,1,1.0,1
37.551,0.0851,0.289,0.6654,OLHOS FECHADOS,100.0,3,0.4971,0,-3.3,-7.1,0,1,1.0,1
37.651,0.0833,0.2827,0.6701,OLHOS FECHADOS,100.0,3,0.4986,0,-3.3,-7.1,0,1,1.0,1
37.744,0.084,0.2852,0.6667,OLHOS FECHADOS,100.0,3,0.5,0,-3.1,-6.9,0,1,1.0,1
37.855,0.0793,0.2694,0.6685,OLHOS FECHADOS,100.0,3,0.5014,0,-3.1,-7.0,0,1,1.0,1
37.951,0.083,0.2817,0.6694,OLHOS FECHADOS,100.0,3,0.5029,0,-3.2,-7.1,0,1,1.0,1
38.048,0.0826,0.2805,0.6641,OLHOS FECHADOS,100.0,3,0.5043,0,-3.1,-7.3,0,1,1.0,1
38.143,0.0866,0.2939,0.6618,OLHOS FECHADOS,100.0,3,0.5057,0,-3.2,-7.4,0,1,1.0,1
38.255,0.0835,0.2836,0.6631,OLHOS FECHADOS,100.0,3,0.5071,0,-3.2,-7.4,0,1,1.0,1
38.352,0.0855,0.2904,0.6599,OLHOS FECHADOS,100.0,3,0.5085,0,-3.2,-7.3,0,1,1.0,1
38.448,0.0848,0.2879,0.6599,OLHOS FECHADOS,100.0,3,0.5099,0,-3.2,-7.4,0,1,1.0,1
38.546,0.0867,0.2943,0.6517,OLHOS FECHADOS,100.0,3,0.5112,0,-3.3,-7.3,0,1,1.0,1
38.658,0.0849,0.2882,0.6572,OLHOS FECHADOS,100.0,3,0.5126,0,-3.2,-7.2,0,1,1.0,1
38.751,0.0768,0.2607,0.6634,OLHOS FECHADOS,100.0,3,0.514,0,-3.2,-7.3,0,1,1.0,1
38.848,0.0787,0.2672,0.6627,OLHOS FECHADOS,100.0,3,0.5153,0,-3.4,-7.2,0,1,1.0,1
38.943,0.0798,0.2711,0.6626,OLHOS FECHADOS,100.0,3,0.5167,0,-3.1,-7.1,0,1,1.0,1
39.056,0.0797,0.2706,0.6624,OLHOS FECHADOS,100.0,3,0.518,0,-3.2,-7.1,0,1,1.0,1
39.152,0.0848,0.2878,0.663,OLHOS FECHADOS,100.0,3,0.5193,0,-3.3,-7.0,0,1,1.0,1
39.248,0.0809,0.2747,0.6656,OLHOS FECHADOS,100.0,3,0.5207,0,-3.2,-7.1,0,1,1.0,1
39.345,0.0832,0.2826,0.6636,OLHOS FECHADOS,100.0,3,0.522,0,-3.3,-7.2,0,1,1.0,1
39.456,0.0839,0.2848,0.6635,OLHOS FECHADOS,100.0,3,0.5233,0,-3.3,-7.2,0,1,1.0,1
39.552,0.081,0.2751,0.6733,OLHOS FECHADOS,100.0,3,0.5246,0,-3.1,-6.9,0,1,1.0,1
39.648,0.0806,0.2736,0.6702,OLHOS FECHADOS,100.0,3,0.5259,0,-3.1,-6.9,0,1,1.0,1
39.744,0.0808,0.2742,0.6697,OLHOS FECHADOS,100.0,3,0.5272,0,-3.2,-6.9,0,1,1.0,1
39.856,0.0797,0.2706,0.6739,OLHOS FECHADOS,100.0,3,0.5285,0,-3.2,-6.9,0,1,1.0,1
39.953,0.0827,0.2807,0.6707,OLHOS FECHADOS,100.0,3,0.5297,0,-3.3,-6.7,0,1,1.0,1
40.047,0.0827,0.2808,0.6697,OLHOS FECHADOS,100.0,3,0.531,0,-3.5,-6.9,0,1,1.0,1
40.144,0.0829,0.2814,0.6702,OLHOS FECHADOS,100.0,3,0.5323,0,-3.4,-6.9,0,1,1.0,1
40.256,0.0814,0.2763,0.6745,OLHOS FECHADOS,100.0,3,0.5335,0,-3.3,-7.0,0,1,1.0,1
40.352,0.0823,0.2795,0.6627,OLHOS FECHADOS,100.0,3,0.5348,0,-3.3,-7.0,0,1,1.0,1
40.45,0.077,0.2613,0.6691,OLHOS FECHADOS,100.0,3,0.536,0,-3.2,-6.9,0,1,1.0,1
40.543,0.0764,0.2592,0.6737,OLHOS FECHADOS,100.0,3,0.5372,0,-3.1,-6.9,0,1,1.0,1
40.668,0.0857,0.2908,0.6569,OLHOS FECHADOS,100.0,3,0.5385,0,-3.1,-6.9,0,1,1.0,1
40.763,0.0877,0.2977,0.6521,OLHOS FECHADOS,100.0,3,0.5397,0,-3.0,-7.0,0,1,1.0,1
40.848,0.0853,0.2896,0.6623,OLHOS FECHADOS,100.0,3,0.5409,0,-3.1,-7.0,0,1,1.0,1
40.944,0.0844,0.2864,0.6631,OLHOS FECHADOS,100.0,3,0.5421,0,-3.3,-6.9,0,1,1.0,1
41.057,0.0875,0.297,0.6453,OLHOS FECHADOS,100.0,3,0.5433,0,-3.4,-7.0,0,1,1.0,1
41.152,0.0875,0.2972,0.6446,OLHOS FECHADOS,100.0,3,0.5445,0,-3.6,-7.3,0,1,1.0,1
41.248,0.087,0.2955,0.6474,OLHOS FECHADOS,100.0,3,0.5457,0,-3.5,-7.2,0,1,1.0,1
41.352,0.0877,0.2978,0.6483,OLHOS FECHADOS,100.0,3,0.5469,0,-3.5,-7.2,0,1,1.0,1
41.456,0.0873,0.2964,0.6422,OLHOS FECHADOS,100.0,3,0.5481,0,-3.5,-7.2,0,1,1.0,1
41.553,0.0868,0.2947,0.6425,OLHOS FECHADOS,100.0,3,0.5492,0,-3.6,-7.4,0,1,1.0,1
41.647,0.0879,0.2984,0.6407,OLHOS FECHADOS,100.0,3,0.5504,0,-3.5,-7.4,0,1,1.0,1
41.744,0.0871,0.2957,0.6481,OLHOS FECHADOS,100.0,3,0.5515,0,-3.6,-7.3,0,1,1.0,1
41.856,0.0858,0.2912,0.6474,OLHOS FECHADOS,100.0,3,0.5527,0,-3.5,-7.3,0,1,1.0,1
41.954,0.0851,0.2889,0.6487,OLHOS FECHADOS,100.0,3,0.5538,0,-3.5,-7.4,0,1,1.0,1
42.051,0.0829,0.2815,0.6498,OLHOS FECHADOS,100.0,3,0.555,0,-3.5,-7.4,0,1,1.0,1
42.153,0.0851,0.2888,0.6498,OLHOS FECHADOS,100.0,3,0.5561,0,-3.7,-7.4,0,1,1.0,1
42.256,0.0846,0.2872,0.6531,OLHOS FECHADOS,100.0,3,0.5573,0,-3.6,-7.5,0,1,1.0,1
42.351,0.0859,0.2917,0.6547,OLHOS FECHADOS,100.0,3,0.5584,0,-3.6,-7.6,0,1,1.0,1
42.454,0.0844,0.2866,0.6591,OLHOS FECHADOS,100.0,3,0.5595,0,-3.5,-7.6,0,1,1.0,1
42.544,0.0874,0.2966,0.6574,OLHOS FECHADOS,100.0,3,0.5606,0,-3.6,-7.7,0,1,1.0,1
42.656,0.0875,0.2969,0.657,OLHOS FECHADOS,100.0,3,0.5617,0,-3.8,-7.8,0,1,1.0,1
42.751,0.0871,0.2957,0.6591,OLHOS FECHADOS,100.0,3,0.5628,0,-3.6,-7.6,0,1,1.0,1
42.848,0.0829,0.2814,0.6621,OLHOS FECHADOS,100.0,3,0.5639,0,-3.6,-7.4,0,1,1.0,1
42.943,0.0816,0.277,0.6636,OLHOS FECHADOS,100.0,3,0.565,0,-3.8,-7.3,0,1,1.0,1
43.056,0.082,0.2785,0.6637,OLHOS FECHADOS,100.0,3,0.5661,0,-3.8,-7.4,0,1,1.0,1
43.152,0.0838,0.2846,0.6562,OLHOS FECHADOS,100.0,3,0.5672,0,-3.7,-7.4,0,1,1.0,1
43.247,0.0848,0.288,0.6595,OLHOS FECHADOS,100.0,3,0.5682,0,-3.6,-7.4,0,1,1.0,1
43.343,0.0852,0.2894,0.6607,OLHOS FECHADOS,100.0,3,0.5693,0,-3.6,-7.5,0,1,1.0,1
43.457,0.0853,0.2896,0.656,OLHOS FECHADOS,100.0,3,0.5704,0,-3.5,-7.3,0,1,1.0,1
43.55,0.0886,0.3008,0.6477,OLHOS FECHADOS,100.0,3,0.5714,0,-3.5,-7.3,0,1,1.0,1
43.649,0.0898,0.305,0.6369,OLHOS FECHADOS,100.0,3,0.5725,0,-3.5,-7.2,0,1,1.0,1
43.746,0.2417,0.8206,0.2465,OLHOS ABERTOS,97.59,3,0.5711,0,-3.2,-7.0,0,1,1.0,1
43.862,0.3051,1.0359,0.1198,OLHOS ABERTOS,94.68,3,0.5697,0,-3.4,-7.0,0,1,1.0,1
43.954,0.3225,1.0948,0.0886,OLHOS ABERTOS,92.38,3,0.5683,0,-3.4,-6.8,0,1,1.0,1
44.047,0.3269,1.1097,0.0824,OLHOS ABERTOS,90.04,3,0.5669,0,-3.4,-6.7,0,1,1.0,1
44.143,0.3294,1.1185,0.079,OLHOS ABERTOS,87.65,3,0.5655,0,-3.4,-6.6,0,1,1.0,1
44.257,0.3282,1.1144,0.0796,OLHOS ABERTOS,84.81,2,0.5642,0,-3.4,-6.7,0,1,1.0,1
44.353,0.3267,1.1091,0.0831,OLHOS ABERTOS,82.4,2,0.5628,0,-3.3,-6.5,0,1,1.0,1
44.45,0.3244,1.1015,0.0866,OLHOS ABERTOS,79.97,2,0.5614,0,-3.3,-6.6,0,1,1.0,1
44.544,0.3235,1.0984,0.0887,OLHOS ABERTOS,77.63,2,0.5601,0,-3.3,-6.6,0,1,1.0,1
44.656,0.322,1.0934,0.0901,OLHOS ABERTOS,74.83,2,0.5588,0,-3.2,-6.4,0,1,1.0,1
44.762,0.3154,1.0707,0.1048,OLHOS ABERTOS,72.18,2,0.5574,0,-3.2,-6.1,0,1,1.0,1
44.852,0.3156,1.0715,0.1036,OLHOS ABERTOS,69.93,2,0.5561,0,-3.2,-6.3,0,1,1.0,1
44.946,0.3154,1.0708,0.104,OLHOS ABERTOS,67.59,2,0.5548,0,-3.3,-6.4,0,1,1.0,1
45.056,0.3147,1.0686,0.1066,OLHOS ABERTOS,64.84,2,0.5534,0,-3.1,-6.1,0,1,1.0,1
45.151,0.3134,1.0641,0.1105,OLHOS ABERTOS,62.46,2,0.5521,0,-3.1,-6.2,0,1,1.0,1
45.248,0.3122,1.06,0.1082,OLHOS ABERTOS,60.02,2,0.5508,0,-3.1,-6.2,0,1,1.0,1
45.343,0.3129,1.0625,0.1049,OLHOS ABERTOS,57.66,1,0.5495,0,-3.1,-6.1,0,1,1.0,1
45.456,0.3119,1.0591,0.1058,OLHOS ABERTOS,54.83,1,0.5482,0,-3.1,-6.3,0,1,1.0,1
45.552,0.3122,1.06,0.1054,OLHOS ABERTOS,52.43,1,0.5469,0,-3.1,-6.3,0,1,1.0,1
45.648,0.3107,1.0548,0.1077,OLHOS ABERTOS,50.03,1,0.5457,0,-3.1,-6.1,0,1,1.0,1
45.752,0.3092,1.0499,0.1097,OLHOS ABERTOS,47.42,1,0.5444,0,-3.1,-6.2,0,1,1.0,1
45.862,0.3104,1.0538,0.1109,OLHOS ABERTOS,44.68,1,0.5431,0,-3.2,-6.1,0,1,1.0,1
45.956,0.3104,1.0539,0.11,OLHOS ABERTOS,42.34,1,0.5419,0,-3.0,-6.3,0,1,1.0,1
46.049,0.3103,1.0537,0.11,OLHOS ABERTOS,40.0,1,0.5406,0,-3.0,-6.4,0,1,1.0,1
46.143,0.3105,1.0541,0.1093,OLHOS ABERTOS,37.65,1,0.5394,0,-3.0,-6.3,0,1,1.0,1
46.256,0.3095,1.0508,0.111,OLHOS ABERTOS,34.83,1,0.5381,0,-3.0,-6.2,0,1,1.0,1
46.352,0.3101,1.0529,0.1106,OLHOS ABERTOS,32.44,1,0.5369,0,-3.1,-6.3,0,1,1.0,1
46.447,0.3107,1.055,0.1083,OLHOS ABERTOS,30.05,1,0.5356,0,-3.1,-6.1,0,1,1.0,1
46.544,0.3106,1.0544,0.1073,OLHOS ABERTOS,27.62,0,0.5344,0,-3.1,-6.2,0,1,1.0,1
46.657,0.31,1.0525,0.1095,OLHOS ABERTOS,24.81,0,0.5332,0,-3.2,-6.2,0,1,1.0,1
46.754,0.3087,1.0481,0.1128,OLHOS ABERTOS,22.37,0,0.532,0,-3.3,-6.3,0,1,1.0,1
46.851,0.3092,1.0498,0.1117,OLHOS ABERTOS,19.96,0,0.5308,0,-3.3,-6.2,0,1,1.0,1
46.944,0.3107,1.0547,0.1108,OLHOS ABERTOS,17.63,0,0.5295,0,-3.2,-6.3,0,1,1.0,1
47.064,0.3103,1.0537,0.1116,OLHOS ABERTOS,14.62,0,0.5283,0,-3.1,-6.4,0,1,1.0,1
47.163,0.3081,1.0462,0.1147,OLHOS ABERTOS,12.15,0,0.5271,0,-3.1,-6.4,0,1,1.0,1
47.247,0.3083,1.0468,0.1142,OLHOS ABERTOS,10.05,0,0.526,0,-3.1,-6.4,0,1,1.0,0
47.345,0.3079,1.0455,0.1141,OLHOS ABERTOS,7.6,0,0.5248,0,-3.3,-6.4,0,1,1.0,0
47.458,0.3097,1.0516,0.1121,OLHOS ABERTOS,4.79,0,0.5236,0,-3.3,-6.5,0,1,1.0,0
47.551,0.3104,1.0538,0.1121,OLHOS ABERTOS,2.45,0,0.5224,0,-3.2,-6.4,0,1,1.0,0
47.648,0.3091,1.0495,0.1147,OLHOS ABERTOS,0.04,0,0.5213,0,-3.2,-6.5,0,1,1.0,0
47.744,0.3088,1.0485,0.1169,OLHOS ABERTOS,0.0,0,0.5201,0,-3.1,-6.4,0,1,1.0,0
47.855,0.3089,1.0488,0.1157,OLHOS ABERTOS,0.0,0,0.5189,0,-3.0,-6.2,0,1,1.0,0
47.966,0.3098,1.0519,0.1149,OLHOS ABERTOS,0.0,0,0.5178,0,-3.0,-6.3,0,1,1.0,0
