t,ear,ear_ratio,blink_blend,state,score,level,perclos,yawns,yaw_dev,pitch_dev,distracted,microsleep,blink_rate,ground_truth
7.678,0.3033,0.9024,0.1547,OLHOS ABERTOS,26.08,0,0.2553,0,-0.9,0.4,0,0,0.0,0
7.783,0.3069,0.9132,0.1573,OLHOS ABERTOS,23.43,0,0.25,0,-0.3,1.3,0,0,0.0,0
7.879,0.2948,0.8771,0.1806,OLHOS ABERTOS,21.03,0,0.2449,0,-0.3,0.9,0,0,0.0,0
7.974,0.3049,0.9072,0.1722,OLHOS ABERTOS,18.66,0,0.24,0,-0.3,0.6,0,0,0.0,0
8.07,0.3111,0.9256,0.1735,OLHOS ABERTOS,16.26,0,0.2353,0,-1.0,0.1,0,0,0.0,0
8.182,0.3169,0.943,0.1461,OLHOS ABERTOS,13.47,0,0.2308,0,-2.0,-1.7,0,0,0.0,0
8.278,0.3342,0.9944,0.1321,OLHOS ABERTOS,11.06,0,0.2264,0,-2.8,-2.9,0,0,0.0,0
8.375,0.3501,1.0418,0.1337,OLHOS ABERTOS,8.65,0,0.2222,0,-3.0,-3.0,0,0,0.0,0
8.472,0.3366,1.0015,0.1525,OLHOS ABERTOS,6.21,0,0.2182,0,-2.5,-3.2,0,0,0.0,0
8.582,0.33,0.9821,0.1564,OLHOS ABERTOS,3.46,0,0.2143,0,-1.9,-2.9,0,0,0.0,0
8.678,0.3209,0.955,0.1736,OLHOS ABERTOS,1.06,0,0.2105,0,-2.0,-2.3,0,0,0.0,0
8.775,0.3181,0.9465,0.1861,OLHOS ABERTOS,0.0,0,0.2069,0,-2.5,-2.5,0,0,0.0,0
8.87,0.3169,0.9428,0.1768,OLHOS ABERTOS,0.0,0,0.2034,0,-2.7,-2.4,0,0,0.0,0
8.982,0.3169,0.9429,0.1727,OLHOS ABERTOS,0.0,0,0.2,0,-2.9,-2.2,0,0,0.0,0
9.092,0.3233,0.9619,0.1671,OLHOS ABERTOS,0.0,0,0.1967,0,-2.9,-1.6,0,0,0.0,0
9.174,0.3245,0.9655,0.1574,OLHOS ABERTOS,0.0,0,0.1935,0,-2.8,-1.7,0,0,0.0,0
9.27,0.3111,0.9257,0.1709,OLHOS ABERTOS,0.0,0,0.1905,0,-2.6,-1.4,0,0,0.0,0
9.389,0.3296,0.9808,0.1499,OLHOS ABERTOS,0.0,0,0.1875,0,-3.4,-1.3,0,0,0.0,0
9.48,0.3343,0.9946,0.1562,OLHOS ABERTOS,0.0,0,0.1846,0,-3.6,-0.9,0,0,0.0,0
9.575,0.3294,0.9803,0.1454,OLHOS ABERTOS,0.0,0,0.1818,0,-4.2,-0.6,0,0,0.0,0
9.669,0.3263,0.971,0.1421,OLHOS ABERTOS,0.0,0,0.1791,0,-4.3,-0.5,0,0,0.0,0
9.782,0.3284,0.9773,0.1436,OLHOS ABERTOS,0.0,0,0.1765,0,-4.4,-0.2,0,0,0.0,0
9.878,0.3246,0.966,0.1441,OLHOS ABERTOS,0.0,0,0.1739,0,-4.4,0.3,0,0,0.0,0
9.975,0.3194,0.9505,0.1556,OLHOS ABERTOS,0.0,0,0.1714,0,-4.1,0.9,0,0,0.0,0
10.069,0.3252,0.9676,0.1466,OLHOS ABERTOS,0.0,0,0.169,0,-3.7,1.4,0,0,0.0,0
10.182,0.3248,0.9665,0.1552,OLHOS ABERTOS,0.0,0,0.1667,0,-3.5,2.1,0,0,0.0,0
10.279,0.3252,0.9677,0.1525,OLHOS ABERTOS,0.0,0,0.1644,0,-3.4,2.6,0,0,0.0,0
10.373,0.32,0.9523,0.1561,OLHOS ABERTOS,0.0,0,0.1622,0,-3.2,3.2,0,0,0.0,0
10.469,0.3202,0.9529,0.1621,OLHOS ABERTOS,0.0,0,0.16,0,-3.4,3.4,0,0,0.0,0
10.582,0.3247,0.9661,0.1603,OLHOS ABERTOS,0.0,0,0.1579,0,-3.7,3.5,0,0,0.0,0
10.677,0.3286,0.9779,0.1526,OLHOS ABERTOS,0.0,0,0.1558,0,-3.4,3.8,0,0,0.0,0
10.773,0.3321,0.9883,0.1565,OLHOS ABERTOS,0.0,0,0.1538,0,-3.4,3.8,0,0,0.0,0
10.869,0.3323,0.9889,0.1544,OLHOS ABERTOS,0.0,0,0.1519,0,-3.3,3.9,0,0,0.0,0
10.982,0.3347,0.9959,0.1481,OLHOS ABERTOS,0.0,0,0.15,0,-3.5,3.8,0,0,0.0,0
11.077,0.335,0.9969,0.1534,OLHOS ABERTOS,0.0,0,0.1481,0,-3.4,3.7,0,0,0.0,0
11.172,0.3353,0.9976,0.1573,OLHOS ABERTOS,0.0,0,0.1463,0,-3.6,4.0,0,0,0.0,0
11.27,0.3429,1.0202,0.1466,OLHOS ABERTOS,0.0,0,0.1446,0,-3.5,4.1,0,0,0.0,0
11.382,0.3398,1.0112,0.1476,OLHOS ABERTOS,0.0,0,0.1429,0,-3.0,4.2,0,0,0.0,0
11.477,0.3375,1.0043,0.1541,OLHOS ABERTOS,0.0,0,0.1412,0,-2.5,4.6,0,0,0.0,0
11.573,0.3384,1.0071,0.1493,OLHOS ABERTOS,0.0,0,0.1395,0,-2.3,5.3,0,0,0.0,0
11.681,0.3438,1.0231,0.1596,OLHOS ABERTOS,0.0,0,0.1379,0,-2.0,6.1,0,0,0.0,0
11.781,0.3414,1.0159,0.1484,OLHOS ABERTOS,0.0,0,0.1364,0,-1.5,7.0,0,0,0.0,0
11.878,0.322,0.9581,0.1591,OLHOS ABERTOS,0.0,0,0.1348,0,-1.0,8.0,0,0,0.0,0
11.973,0.3343,0.9947,0.1356,OLHOS ABERTOS,0.0,0,0.1333,0,-1.0,8.5,0,0,0.0,0
12.069,0.3413,1.0155,0.1281,OLHOS ABERTOS,0.0,0,0.1319,0,-0.8,8.2,0,0,0.0,0
12.182,0.3432,1.0213,0.1214,OLHOS ABERTOS,0.0,0,0.1304,0,-1.3,8.1,0,0,0.0,0
12.277,0.3245,0.9657,0.1206,OLHOS ABERTOS,0.0,0,0.129,0,-2.8,6.3,0,0,0.0,0
12.374,0.3155,0.9388,0.1235,OLHOS ABERTOS,0.0,0,0.1277,0,-3.4,6.4,0,0,0.0,0
12.47,0.3403,1.0127,0.093,OLHOS ABERTOS,0.0,0,0.1263,0,-3.8,6.8,0,0,0.0,0
12.582,0.3545,1.0549,0.0819,OLHOS ABERTOS,0.0,0,0.125,0,-3.9,7.4,0,0,0.0,0
12.678,0.3523,1.0482,0.0866,OLHOS ABERTOS,0.0,0,0.1237,0,-3.4,7.2,0,0,0.0,0
12.773,0.3629,1.0798,0.0811,OLHOS ABERTOS,0.0,0,0.1224,0,-2.4,8.3,0,0,0.0,0
12.869,0.4055,1.2067,0.0634,OLHOS ABERTOS,0.0,0,0.1212,0,-2.5,7.2,0,0,0.0,0
12.981,0.395,1.1755,0.0917,OLHOS ABERTOS,0.0,0,0.12,0,-1.8,6.7,0,0,0.0,0
13.077,0.3531,1.0507,0.1668,OLHOS ABERTOS,0.0,0,0.1188,0,-0.7,7.6,0,0,0.0,0
13.173,0.3594,1.0695,0.1411,OLHOS ABERTOS,0.0,0,0.1176,0,-0.8,6.4,0,0,0.0,0
13.269,0.381,1.1338,0.1269,OLHOS ABERTOS,0.0,0,0.1165,0,-1.1,6.6,0,0,0.0,0
13.381,0.367,1.092,0.1336,OLHOS ABERTOS,0.0,0,0.1154,0,-1.3,3.6,0,0,0.0,0
13.478,0.379,1.1278,0.0857,OLHOS ABERTOS,0.0,0,0.1143,0,-1.4,3.1,0,0,0.0,0
13.574,0.3866,1.1503,0.0668,OLHOS ABERTOS,0.0,0,0.1132,0,-2.2,0.9,0,0,0.0,0
13.669,0.3817,1.1358,0.0528,OLHOS ABERTOS,5.61,0,0.1121,1,-2.6,-3.3,0,0,0.0,0
13.782,0.3709,1.1036,0.0692,OLHOS ABERTOS,2.79,0,0.1111,1,-3.4,-5.8,0,0,0.0,0
13.877,0.3397,1.011,0.0743,OLHOS ABERTOS,0.41,0,0.1101,1,-4.0,-8.0,0,0,0.0,0
13.976,0.3236,0.963,0.0875,OLHOS ABERTOS,0.0,0,0.1091,1,-3.8,-9.0,0,0,0.0,0
14.069,0.3269,0.9729,0.0713,OLHOS ABERTOS,0.0,0,0.1081,1,-3.7,-10.3,0,0,0.0,0
14.182,0.3014,0.8968,0.1054,OLHOS ABERTOS,0.0,0,0.1071,1,-2.8,-12.0,0,0,0.0,0
14.28,0.2704,0.8046,0.1595,OLHOS ABERTOS,0.0,0,0.1062,1,-1.4,-12.4,0,0,0.0,0
14.378,0.2481,0.7383,0.184,SEMICERRADO,1.76,0,0.114,1,-0.3,-13.2,0,0,0.0,0
14.471,0.2225,0.662,0.267,SEMICERRADO,3.43,0,0.1217,1,1.4,-13.5,0,0,0.0,0
14.582,0.2086,0.6206,0.2832,SEMICERRADO,5.44,0,0.1293,1,2.9,-12.9,0,0,0.0,0
14.678,0.1847,0.5496,0.3292,OLHOS FECHADOS,9.73,0,0.1368,1,3.1,-13.3,0,0,0.0,0
14.776,0.1707,0.5079,0.3658,OLHOS FECHADOS,14.16,0,0.1441,1,3.3,-13.5,0,0,0.0,0
14.869,0.1729,0.5144,0.361,OLHOS FECHADOS,18.36,0,0.1513,1,3.1,-13.2,0,0,0.0,0
14.982,0.1653,0.4919,0.4122,OLHOS FECHADOS,23.44,0,0.1583,1,2.8,-12.9,0,0,0.0,0
15.081,0.1668,0.4962,0.3962,OLHOS FECHADOS,27.88,0,0.1653,1,2.1,-12.5,0,0,0.0,0
15.175,0.1782,0.5304,0.3722,OLHOS FECHADOS,32.12,1,0.1721,1,1.4,-12.6,0,0,0.0,0
15.271,0.2227,0.6627,0.2886,SEMICERRADO,33.85,1,0.1789,1,-0.6,-12.2,0,0,0.0,0
15.383,0.3197,0.9513,0.1032,OLHOS ABERTOS,31.05,1,0.1774,1,-1.4,-12.1,0,0,0.0,0
15.478,0.384,1.1426,0.0476,OLHOS ABERTOS,28.68,0,0.176,1,-2.6,-11.4,0,0,0.0,0
15.575,0.4095,1.2185,0.0418,OLHOS ABERTOS,26.25,0,0.1746,1,-3.0,-11.5,0,0,0.0,0
15.67,0.3918,1.1658,0.054,OLHOS ABERTOS,23.87,0,0.1732,1,-3.2,-10.6,0,0,0.0,0
15.785,0.3961,1.1787,0.0529,OLHOS ABERTOS,20.99,0,0.1719,1,-3.6,-9.7,0,0,0.0,0
15.879,0.4084,1.2154,0.056,OLHOS ABERTOS,18.64,0,0.1705,1,-4.1,-8.5,0,0,0.0,0
15.974,0.3571,1.0625,0.1117,OLHOS ABERTOS,16.28,0,0.1692,1,-3.8,-8.1,0,0,0.0,0
16.069,0.3508,1.0439,0.1296,OLHOS ABERTOS,13.89,0,0.1679,1,-3.8,-6.8,0,0,0.0,0
16.182,0.3356,0.9986,0.1429,OLHOS ABERTOS,11.08,0,0.1667,1,-3.4,-5.9,0,0,0.0,0
16.278,0.3303,0.9828,0.1231,OLHOS ABERTOS,8.68,0,0.1654,1,-3.0,-6.1,0,0,0.0,0
16.374,0.3229,0.9609,0.1345,OLHOS ABERTOS,6.27,0,0.1642,1,-3.1,-5.9,0,0,0.0,0
16.469,0.3292,0.9795,0.1188,OLHOS ABERTOS,3.89,0,0.163,1,-3.0,-6.1,0,0,0.0,0
16.582,0.3299,0.9816,0.1094,OLHOS ABERTOS,1.08,0,0.1618,1,-2.7,-6.5,0,0,0.0,0
16.679,0.3327,0.9901,0.0985,OLHOS ABERTOS,0.0,0,0.1606,1,-2.5,-6.6,0,0,0.0,0
16.774,0.133,0.3958,0.6197,OLHOS FECHADOS,4.28,0,0.1667,1,-2.3,-6.1,0,0,0.0,0
16.872,0.0687,0.2043,0.7096,OLHOS FECHADOS,8.7,0,0.1727,1,-2.3,-6.5,0,0,0.0,0
16.982,0.2345,0.6979,0.3089,SEMICERRADO,10.67,0,0.1786,1,-2.3,-6.8,0,0,0.0,0
17.08,0.2882,0.8576,0.2068,OLHOS ABERTOS,8.22,0,0.1773,1,-2.8,-7.4,0,0,1.0,0
17.173,0.3012,0.8963,0.1681,OLHOS ABERTOS,5.88,0,0.1761,1,-2.8,-7.6,0,0,1.0,0
17.27,0.3121,0.9286,0.1632,OLHOS ABERTOS,3.46,0,0.1748,1,-3.0,-7.4,0,0,1.0,0
17.381,0.311,0.9255,0.1617,OLHOS ABERTOS,0.68,0,0.1736,1,-2.9,-7.2,0,0,1.0,0
17.479,0.3183,0.9472,0.1389,OLHOS ABERTOS,0.0,0,0.1724,1,-3.6,-7.2,0,0,1.0,0
17.574,0.309,0.9194,0.1338,OLHOS ABERTOS,0.0,0,0.1712,1,-3.8,-8.1,0,0,1.0,0
17.67,0.2952,0.8785,0.1311,OLHOS ABERTOS,0.0,0,0.1701,1,-3.5,-8.9,0,0,1.0,0
17.782,0.2895,0.8615,0.1479,OLHOS ABERTOS,0.0,0,0.1689,1,-3.5,-9.9,0,0,1.0,0
17.881,0.2794,0.8313,0.1865,OLHOS ABERTOS,0.0,0,0.1678,1,-4.1,-10.4,0,0,1.0,0
17.974,0.2687,0.7996,0.2209,OLHOS ABERTOS,0.0,0,0.1667,1,-4.5,-10.6,0,0,1.0,0
18.069,0.2493,0.7419,0.2484,SEMICERRADO,1.71,0,0.1722,1,-4.1,-10.8,0,0,1.0,0
18.181,0.2468,0.7343,0.2573,SEMICERRADO,3.72,0,0.1776,1,-3.9,-11.3,0,0,1.0,0
18.278,0.2444,0.7271,0.2579,SEMICERRADO,5.48,0,0.183,1,-3.6,-11.1,0,0,1.0,0
18.374,0.2507,0.7461,0.2492,SEMICERRADO,7.21,0,0.1883,1,-3.6,-11.1,0,0,1.0,0
18.47,0.2454,0.7301,0.2443,SEMICERRADO,8.93,0,0.1935,1,-3.6,-10.7,0,0,1.0,0
18.582,0.2334,0.6946,0.2738,SEMICERRADO,10.95,0,0.1987,1,-2.9,-10.1,0,0,1.0,0
18.679,0.2427,0.7221,0.2585,SEMICERRADO,12.7,0,0.2038,1,-2.7,-10.1,0,0,1.0,0
18.774,0.2638,0.785,0.2333,OLHOS ABERTOS,10.33,0,0.2025,1,-2.8,-10.5,0,0,1.0,0
18.87,0.2769,0.8239,0.2033,OLHOS ABERTOS,7.93,0,0.2013,1,-2.3,-9.7,0,0,1.0,0
18.981,0.3041,0.9049,0.1592,OLHOS ABERTOS,5.15,0,0.2,1,-1.3,-8.3,0,0,1.0,0
19.078,0.3224,0.9595,0.1531,OLHOS ABERTOS,2.74,0,0.1988,1,-1.3,-7.1,0,0,1.0,0
19.174,0.3176,0.9449,0.1573,OLHOS ABERTOS,0.34,0,0.1975,1,-1.0,-6.1,0,0,1.0,0
19.269,0.331,0.9848,0.1131,OLHOS ABERTOS,0.0,0,0.1963,1,-0.6,-4.6,0,0,1.0,0
19.382,0.3165,0.9417,0.131,OLHOS ABERTOS,0.0,0,0.1951,1,-0.3,-3.7,0,0,1.0,0
19.478,0.315,0.9373,0.1285,OLHOS ABERTOS,0.0,0,0.1939,1,0.0,-3.2,0,0,1.0,0
19.578,0.3081,0.9168,0.1203,OLHOS ABERTOS,0.0,0,0.1928,1,0.5,-2.7,0,0,1.0,0
19.673,0.2953,0.8787,0.1295,OLHOS ABERTOS,0.0,0,0.1916,1,0.4,-2.5,0,0,1.0,0
19.78,0.2682,0.7982,0.1513,OLHOS ABERTOS,0.0,0,0.1905,1,0.7,-1.7,0,0,1.0,0
19.88,0.2768,0.8237,0.1665,OLHOS ABERTOS,0.0,0,0.1893,1,-0.1,-1.6,0,0,1.0,0
19.973,0.2851,0.8484,0.1583,OLHOS ABERTOS,0.0,0,0.1882,1,-1.6,-2.5,0,0,1.0,0
20.069,0.3351,0.9971,0.112,OLHOS ABERTOS,0.0,0,0.1871,1,-2.5,-2.6,0,0,1.0,0
20.181,0.3388,1.0083,0.1339,OLHOS ABERTOS,0.0,0,0.186,1,-2.6,-2.5,0,0,1.0,0
20.277,0.3456,1.0285,0.1246,OLHOS ABERTOS,0.0,0,0.185,1,-3.7,-2.7,0,0,1.0,0
20.373,0.1554,0.4623,0.5588,OLHOS FECHADOS,4.29,0,0.1897,1,-4.2,-2.3,0,0,1.0,0
20.473,0.213,0.6338,0.3528,SEMICERRADO,6.1,0,0.1943,1,-4.8,-3.6,0,0,1.0,0
20.581,0.2494,0.7422,0.2865,SEMICERRADO,8.05,0,0.1989,1,-4.8,-3.9,0,0,1.0,0
20.679,0.2504,0.7452,0.2756,SEMICERRADO,9.8,0,0.2034,1,-3.9,-4.0,0,0,1.0,0
20.775,0.2359,0.7019,0.3097,SEMICERRADO,11.53,0,0.2079,1,-2.8,-3.0,0,0,1.0,0
20.87,0.2338,0.6958,0.3176,SEMICERRADO,13.24,0,0.2123,1,-1.6,-2.9,0,0,1.0,0
20.982,0.2315,0.6888,0.3293,SEMICERRADO,15.26,0,0.2167,1,-0.8,-3.0,0,0,1.0,0
21.079,0.2316,0.689,0.3395,SEMICERRADO,17.0,0,0.221,1,-0.8,-3.1,0,0,1.0,0
21.2,0.2212,0.6583,0.3714,SEMICERRADO,19.18,0,0.2253,1,-1.0,-2.8,0,0,1.0,0
21.269,0.2232,0.6642,0.3496,SEMICERRADO,20.42,0,0.2295,1,-0.9,-2.7,0,0,1.0,0
21.389,0.2296,0.6833,0.3307,SEMICERRADO,22.58,0,0.2337,1,-0.7,-2.7,0,0,1.0,0
21.48,0.228,0.6783,0.3292,SEMICERRADO,24.23,0,0.2378,1,-1.0,-2.8,0,0,1.0,0
21.576,0.224,0.6665,0.3285,SEMICERRADO,25.95,0,0.2419,1,-0.9,-2.2,0,0,1.0,0
21.671,0.2265,0.6741,0.3012,SEMICERRADO,27.65,0,0.246,1,-1.1,-2.1,0,0,1.0,0
21.794,0.2353,0.7001,0.2617,SEMICERRADO,29.88,0,0.25,1,-0.8,-2.4,0,0,1.0,0
21.879,0.2318,0.6897,0.2769,SEMICERRADO,31.4,1,0.254,1,-0.8,-2.4,0,0,1.0,0
21.973,0.237,0.7052,0.2852,SEMICERRADO,33.1,1,0.2579,1,-0.7,-2.5,0,0,1.0,0
22.071,0.187,0.5565,0.4426,SEMICERRADO,34.86,1,0.2618,1,-0.7,-2.4,0,0,1.0,0
22.182,0.111,0.3302,0.5992,OLHOS FECHADOS,39.87,1,0.2656,1,-0.9,-2.0,0,0,1.0,0
22.292,0.257,0.7647,0.2431,SEMICERRADO,41.84,1,0.2694,1,-1.5,-2.3,0,0,1.0,0
22.388,0.2584,0.7689,0.2438,SEMICERRADO,43.58,1,0.2732,1,-1.9,-2.5,0,1,1.0,0
22.476,0.1272,0.3786,0.5624,OLHOS FECHADOS,47.52,1,0.2769,1,-2.1,-3.0,0,1,1.0,0
22.582,0.2626,0.7814,0.2394,OLHOS ABERTOS,44.86,1,0.2755,1,-2.1,-3.8,0,1,1.0,0
22.678,0.2836,0.8439,0.1878,OLHOS ABERTOS,42.47,1,0.2741,1,-2.0,-3.9,0,1,1.0,0
22.775,0.2875,0.8556,0.1851,OLHOS ABERTOS,40.04,1,0.2727,1,-1.9,-3.6,0,1,1.0,0
22.871,0.3161,0.9408,0.1421,OLHOS ABERTOS,37.65,1,0.2714,1,-2.0,-3.0,0,1,1.0,0
22.982,0.3229,0.9609,0.1358,OLHOS ABERTOS,34.88,1,0.27,1,-1.8,-2.3,0,1,1.0,0
23.08,0.3154,0.9386,0.1475,OLHOS ABERTOS,32.43,1,0.2687,1,-1.6,-1.9,0,1,1.0,0
23.176,0.3077,0.9156,0.1546,OLHOS ABERTOS,30.03,1,0.2673,1,-1.6,-1.7,0,1,1.0,0
23.272,0.3082,0.917,0.1575,OLHOS ABERTOS,27.61,0,0.266,1,-1.6,-1.7,0,1,1.0,0
23.396,0.2977,0.8858,0.173,OLHOS ABERTOS,24.52,0,0.2647,1,-1.7,-1.6,0,1,1.0,0
23.479,0.2986,0.8886,0.1711,OLHOS ABERTOS,22.44,0,0.2634,1,-1.8,-2.0,0,1,1.0,0
23.575,0.3019,0.8983,0.1684,OLHOS ABERTOS,20.04,0,0.2621,1,-1.9,-1.8,0,1,1.0,0
23.671,0.3113,0.9265,0.1511,OLHOS ABERTOS,17.65,0,0.2609,1,-1.9,-1.9,0,1,1.0,0
23.795,0.3132,0.932,0.1493,OLHOS ABERTOS,14.54,0,0.2596,1,-1.9,-1.9,0,1,1.0,0
23.878,0.3137,0.9334,0.1484,OLHOS ABERTOS,12.47,0,0.2584,1,-1.8,-1.7,0,1,1.0,0
23.975,0.1625,0.4836,0.4993,OLHOS FECHADOS,16.84,0,0.2619,1,-2.0,-1.9,0,1,1.0,0
24.071,0.0818,0.2435,0.6544,OLHOS FECHADOS,21.15,0,0.2654,1,-1.6,-2.1,0,1,1.0,0
24.181,0.0689,0.205,0.6562,OLHOS FECHADOS,26.12,0,0.2689,1,-1.4,-2.6,0,1,1.0,0
24.288,0.0644,0.1915,0.6673,OLHOS FECHADOS,30.92,1,0.2723,1,-1.3,-2.0,0,1,1.0,0
24.376,0.0609,0.1811,0.6859,OLHOS FECHADOS,34.86,1,0.2757,1,-1.2,-2.0,0,1,1.0,0
24.476,0.0613,0.1823,0.6785,OLHOS FECHADOS,39.38,1,0.2791,1,-1.0,-2.1,0,1,1.0,0
24.583,0.063,0.1874,0.6729,OLHOS FECHADOS,44.17,1,0.2824,1,-0.9,-2.1,0,1,1.0,0
24.682,0.0632,0.1882,0.6689,OLHOS FECHADOS,48.64,1,0.2857,1,-0.9,-2.2,0,1,1.0,0
24.774,0.0625,0.1859,0.6733,OLHOS FECHADOS,52.79,1,0.289,1,-1.0,-2.2,0,1,1.0,0
24.869,0.0613,0.1823,0.6836,OLHOS FECHADOS,57.06,1,0.2922,1,-1.2,-2.8,0,1,1.0,0
24.982,0.0613,0.1823,0.6804,OLHOS FECHADOS,62.15,2,0.2955,1,-1.2,-2.7,0,1,1.0,0
25.077,0.0625,0.1859,0.6784,OLHOS FECHADOS,66.43,2,0.2986,1,-1.1,-2.8,0,1,1.0,0
25.175,0.0594,0.1769,0.6806,OLHOS FECHADOS,70.82,2,0.3018,1,-1.2,-2.7,0,1,1.0,0
25.271,0.0603,0.1793,0.6822,OLHOS FECHADOS,75.14,2,0.3049,1,-1.2,-2.7,0,1,1.0,0
25.382,0.0609,0.1811,0.6827,OLHOS FECHADOS,80.16,2,0.308,1,-1.0,-2.7,0,1,1.0,0
25.479,0.0614,0.1828,0.6806,OLHOS FECHADOS,84.53,2,0.3111,1,-1.0,-2.9,0,1,1.0,0
25.574,0.0573,0.1705,0.6897,OLHOS FECHADOS,88.79,3,0.3142,1,-1.0,-2.7,0,1,1.0,0
25.67,0.0538,0.16,0.7054,OLHOS FECHADOS,93.11,3,0.3172,1,-0.7,-2.4,0,1,1.0,0
25.782,0.0583,0.1735,0.7011,OLHOS FECHADOS,98.15,3,0.3202,1,-0.6,-2.4,0,1,1.0,0
25.878,0.0608,0.1808,0.6886,OLHOS FECHADOS,100.0,3,0.3231,1,-0.5,-2.3,0,1,1.0,0
25.98,0.0615,0.1829,0.6738,OLHOS FECHADOS,100.0,3,0.3261,1,-0.6,-2.4,0,2,1.0,0
26.072,0.0586,0.1744,0.683,OLHOS FECHADOS,100.0,3,0.329,1,-0.3,-2.5,0,2,1.0,0
26.184,0.0582,0.1732,0.6873,OLHOS FECHADOS,100.0,3,0.3319,1,-0.3,-2.5,0,2,1.0,0
26.282,0.0567,0.1688,0.6855,OLHOS FECHADOS,100.0,3,0.3348,1,-0.3,-2.6,0,2,1.0,0
26.378,0.0557,0.1658,0.6869,OLHOS FECHADOS,100.0,3,0.3376,1,-0.4,-2.6,0,2,1.0,0
26.47,0.0561,0.1669,0.7083,OLHOS FECHADOS,100.0,3,0.3404,1,-0.7,-2.1,0,2,1.0,0
26.581,0.0575,0.1712,0.71,OLHOS FECHADOS,100.0,3,0.3432,1,-0.7,-1.9,0,2,1.0,0
26.676,0.0648,0.1928,0.6961,OLHOS FECHADOS,100.0,3,0.346,1,-0.6,-1.7,0,2,1.0,0
